X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
198.00,0.00,0.00,198.00,0.00,0.00,1.46,0.00,331.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.58,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.63,-273.00,0.00,0.00,0.71,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,0.02,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.22,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.25,-273.00,0.00,0.00,0.48,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.78,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.26,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.88,-273.00,0.00,0.00,0.99,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.74,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-2.17,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.00,-273.00,0.00,0.00,0.48,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.02,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.58,0.00,329.00,0.00,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.25,-273.00,0.00,0.00,0.99,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.66,0.00,331.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.10,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.25,-273.00,0.00,0.00,1.45,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,-0.30,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.05,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.25,-273.00,0.00,0.00,0.19,0.00,330.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.46,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-3.28,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.06,-273.00,0.00,0.00,0.71,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.18,0.00,330.00,0.00,0.00,158.00,0.00,6.25,158.00,0.00,0.00,-0.10,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.63,-273.00,0.00,0.00,0.71,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.58,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.69,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.50,-273.00,0.00,0.00,0.48,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,0.02,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.74,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.63,-273.00,0.00,0.00,0.42,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,-1.26,0.00,331.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.86,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.00,-273.00,0.00,0.00,1.50,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.46,0.00,331.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.70,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.00,-273.00,0.00,0.00,0.19,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.78,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.21,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.44,-273.00,0.00,0.00,0.48,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.82,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.21,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.00,-273.00,0.00,0.00,0.25,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,-0.03,-12.50,198.00,0.00,0.00,-0.30,0.00,331.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.42,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.19,-273.00,0.00,0.00,0.48,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,-0.03,-6.25,198.00,0.00,0.00,-0.78,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.06,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.63,-273.00,0.00,0.00,0.99,0.00,330.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.30,0.00,330.00,0.00,0.00,158.00,0.03,6.25,158.00,0.00,0.00,-0.10,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.38,-273.00,0.00,0.00,0.71,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.18,0.00,330.00,0.00,0.00,158.00,0.03,6.25,158.00,0.00,0.00,-0.42,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.63,-273.00,0.00,0.00,0.99,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.58,0.00,330.00,0.00,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,-1.37,0.00,329.00,0.00,0.00,119.00,0.00,-6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.19,-273.00,0.00,0.00,-5.22,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.14,0.00,330.00,0.00,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,-1.37,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.19,-273.00,0.00,0.00,0.42,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-6.86,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.90,0.00,329.00,0.00,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.69,-273.00,0.00,0.00,-0.32,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.90,0.00,330.00,0.00,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,-0.74,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,1.06,-273.00,0.00,0.00,0.19,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.46,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.58,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.25,-273.00,0.00,0.00,0.99,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.74,0.00,330.00,0.00,0.00,158.00,-0.03,-6.25,158.00,0.00,0.00,-0.74,0.00,329.00,0.00,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.88,-273.00,0.00,0.00,0.14,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.46,0.00,330.00,0.00,0.00,158.00,0.00,6.25,158.00,0.00,0.00,-0.90,0.00,329.00,0.00,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.50,-273.00,0.00,0.00,0.76,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.94,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.42,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.19,-273.00,0.00,0.00,-0.09,0.00,330.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.18,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.73,0.00,329.00,0.00,0.00,119.00,0.00,-6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,1.00,-273.00,0.00,0.00,-0.04,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.94,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.58,0.00,329.00,0.00,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,0.69,-273.00,0.00,0.00,-0.32,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.14,0.00,330.00,0.00,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.53,0.00,329.00,0.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-273.00,0.00,-0.63,-273.00,0.00,0.00,0.99,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
