X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
141,-0.03,100,141,-0.15,7.56,-5.58,0.07,327,6.61,0,77.6,5.8,31.3,77.7,6,0.21,5.38,0.1,325,14.9,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,449,53.3,24.5,449,53.3,0,20.2,1,321,119,0.19,12,1,16,6,Prep,3
142,6.35,-56.3,142,6,0,4.19,0.09,326,13,0,77.9,0.18,37.5,77.9,0,0,-1.71,0.02,325,2.06,0,29.5,0.03,6.25,29.5,0,0,0,0,0,0,455,53.4,11.4,455,53.3,0,17.4,0.82,319,117,0.16,12,1,16,6,Prep,3
142,5.9,-75,142,6,0,4.77,0.08,327,14.5,0,77.9,0,6.25,77.9,0,0,0.07,0.02,325,2.99,0,29.5,0,0,29.5,0,0,0,0,0,0,460,53.3,-59.4,460,53.3,0,20,0.9,322,118,0.17,12,1,18,6,Prep,3
143,6.15,6.25,143,6,0,4.19,0.08,326,13.7,0,77.9,0.03,6.25,77.9,0,0,-0.49,0.02,325,0.53,0,29.5,0,0,29.5,0,0,0,0,0,0,465,53.4,45.5,465,53.3,0,18.1,0.92,321,119,0.18,12,1,18,6,Prep,3
143,6,6.25,143,6,0,4.69,0.1,326,13.5,0,77.9,-0.03,-12.5,77.9,0,0,-1.06,0.03,325,1.97,0,29.5,0,0,29.5,0,0,0,0,0,0,470,53.2,-36.5,471,53.3,0,23,0.99,322,121,0.19,12,1,18,6,Prep,3
144,6,18.8,144,6,0,6.38,0.11,326,13.9,0,77.9,-0.03,-12.5,77.9,0,0,-0.6,0.02,325,1.36,0,29.5,0,6.25,29.5,0,0,0,0,0,0,476,53.2,-14.6,476,53.3,0,25,1.05,318,119,0.2,12,1,18,6,Prep,3
144,1.17,50,144,1.13,8.91,3.3,0.07,327,3.8,0,77.7,-6.5,31.3,77.7,-5.89,1.68,-4.17,0.05,325,10.3,0,29.5,0.03,12.5,29.5,0,0,0,0,0,0,481,53.4,2.13,482,53.3,0,20.4,0.91,318,119,0.18,12,1,18,6,Prep,3
141,0.05,18.8,141,0,0,-2.24,0.05,326,6.91,0,77.8,-0.03,-18.8,77.8,0,0,0.22,0.02,324,2.46,0,43.9,49.9,-31.3,44.2,50,0,0,0,0,0,1490,53.3,-19.6,1490,53.3,0,23.6,0.88,322,118,0.17,12,1,2,50,Prep,3
141,-0.05,-12.5,141,0,0,-3.34,0.04,326,4.51,0,77.8,0,0,77.8,0,0,0.38,0.03,324,1.87,0,48.8,49.9,0,49.2,50,0,0,0,0,0,1490,53.3,-16.3,1490,53.3,0,23.3,0.97,321,117,0.19,12,1,132,50,Prep,3
141,-0.05,-12.5,141,0,0,-2.24,0.05,325,6.07,0,77.8,0.03,12.5,77.8,0,0,1.78,0.02,324,1.83,0,53.9,50,12.5,54.2,50,0,0,0,0,0,1500,53.3,14,1500,53.3,0,21.1,0.89,322,118,0.17,12,1,132,50,Prep,3
141,0,0,141,0,0,-2.59,0.04,327,6.07,0,77.8,0,0,77.8,0,0,0.15,0.02,326,2.07,0,55.5,-0.08,6.25,55.5,0,0,0,0,0,0,1500,53,-106,1500,0,0,0.15,0.19,326,0,0.01,12,1,132,50,Prep,3
141,0,6.25,141,0,0,-3.34,0.04,329,4.69,0,77.8,0,-6.25,77.8,0,0,0.85,0.02,328,1.9,0,55.5,0,0,55.5,0,0,0,0,0,0,1510,49.9,-27.1,1510,0,0,-0.41,0,329,0,0,12,1,134,50,Prep,3
141,0.03,18.8,141,0,0,-3,0.05,330,5.77,0,77.8,0.03,6.25,77.8,0,0,0.61,0.02,328,1.47,0,55.5,0,0,55.5,0,0,0,0,0,0,1510,46.4,-86.2,1510,0,0,0.1,0,329,0,0,12,1,0,50,Prep,3
141,0.08,50,141,0,0,-2.49,0.04,330,7.18,0,77.8,0,0,77.8,0,0,-0.77,0.02,328,3.78,0,55.5,0,0,55.5,0,0,0,0,0,0,1520,43.4,17.5,1520,0,0,0.5,0,329,0,0,12,1,0,50,Prep,3
141,0.1,50,141,0,0,-3,0.05,329,6.66,0,77.8,0,-6.25,77.8,0,0,1.22,0.03,328,1.03,0,55.5,0,0,55.5,0,0,0,0,0,0,1520,40,-49.8,1520,0,0,-0.22,0,329,0,0,12,1,0,50,Prep,3
141,0.08,37.5,141,0,0,-2.4,0.05,329,6.58,0,77.8,0,0,77.8,0,0,0.69,0.03,328,1.69,0,55.5,0,0,55.5,0,0,0,0,0,0,1520,36.8,-53.6,1520,0,0,0.6,0,329,0,0,12,1,0,50,Prep,3
141,0.15,62.5,141,0,0,-3,0.05,329,7.01,0,77.8,-0.03,-6.25,77.8,0,0,0.85,0.02,328,1.57,0,55.5,0,0,55.5,0,0,0,0,0,0,1530,33.8,34.5,1530,0,0,0.16,0,329,0,0,12,1,0,50,Prep,3
198,0.03,0,198,0,0,-0.3,0.02,329,0.81,0,158,0,0,158,0,0,-1.69,0.03,328,4.3,0,119,0.03,12.5,119,0,0,0,0,0,0,339,0,1.31,339,0,0,0.16,0,329,0,0,12,1,2,6,Prep,3
198,0,0,198,0,0,0.18,0.02,329,1.81,0,158,0,0,158,0,0,-0.26,0.03,328,2.26,0,119,0.03,-6.25,119,0,0,0,0,0,0,339,0,0,339,0,0,0.07,0,329,0,0,12,1,0,6,Prep,3
198,-0.03,-12.5,198,0,0,-1.1,0.02,329,2.06,0,158,-0.05,-25,158,0,0,-0.26,0.02,328,1.75,0,119,0,0,119,0,0,0,0,0,0,339,0,0.25,339,0,0,0.26,0,329,0,0,12,1,0,6,Prep,3
198,0,0,198,0,0,0.66,0.02,329,0.78,0,158,0,0,158,0,0,1.01,0.02,328,0.81,0,119,0.03,6.25,119,0,0,0,0,0,0,339,0,0,339,0,0,0.45,0,329,0,0,12,1,0,6,Prep,3
198,0,0,198,0,0,-0.62,0.02,329,1.42,0,158,-0.03,-18.8,158,0,0,1.18,0.02,328,0.82,0,119,0.03,6.25,119,0,0,0,0,0,0,339,0,0,339,0,0,0.17,0,329,0,0,12,1,0,6,Prep,3
198,0,0,198,0,0,-0.46,0.03,329,0.9,0,158,0.03,12.5,158,0,0,-1.05,0.01,327,3.24,0,119,0.03,12.5,119,0,0,0,0,0,0,339,0,0.75,339,0,0,-0.45,0,329,0,0,12,1,0,6,Prep,3
198,0,6.25,198,0,0,0.18,0.03,329,0.64,0,158,0.03,12.5,158,0,0,1.02,0.01,327,0.46,0,119,0,0,119,0,0,0,0,0,0,339,0,-0.25,339,0,0,0.43,0,329,0,0,12,1,0,6,Prep,3
198,0.03,12.5,198,0,0,-0.78,0.02,329,1.6,0,158,0.03,25,158,0,0,-0.1,0.01,328,2.16,0,119,0,0,119,0,0,0,0,0,0,339,0,-0.5,339,0,0,0.36,0,329,0,0,12,1,0,6,Prep,3
198,0,-6.25,198,0,0,-0.14,0.02,329,1.13,0,158,-0.03,-12.5,158,0,0,-0.1,0.01,328,2.61,0,119,0,0,119,0,0,0,0,0,0,339,0,0,339,0,0,0.35,0,329,0,0,12,1,0,6,Prep,3
198,-0.03,-25,198,0,0,0.5,0.02,329,0.44,0,158,0.03,6.25,158,0,0,-2.01,0.03,327,4.32,0,119,0,0,119,0,0,0,0,0,0,339,-0.01,-1.5,339,0,0,0.56,0,329,0,0,12,1,0,6,Prep,3
160,5.78,-25,160,5.85,-3.03,4.39,0.08,326,14.5,0,105,-1.17,-12.5,105,-1.35,-13.4,-3.25,0.08,325,8.05,0,29.5,0.03,12.5,29.5,0,0,0,0,0,0,1190,53.2,-46,1190,53.3,0,28.7,1.01,317,119,0.19,12,1,2,6,Prep,3
161,5.4,-31.3,161,5.43,-5.77,3.92,0.09,326,13.5,0,105,-2.4,-25,105,-2.54,-12.5,-5.73,0.11,324,9.78,0,29.5,0,6.25,29.5,0,0,0,0,0,0,1190,53.2,-81.7,1190,53.3,0,26.6,1.05,318,119,0.2,12,1,31,6,Prep,3
161,4.72,-37.5,161,4.72,-8.45,4.14,0.07,326,11.6,0,105,-3.42,-31.3,105,-3.71,-10.8,-4.02,0.1,325,13.7,0,29.5,0.03,6.25,29.5,0,0,0,0,0,0,1200,53.4,58,1200,53.3,0,18.1,0.89,315,116,0.17,12,1,31,6,Prep,3
162,3.63,-25,162,3.75,-10.7,6.38,0.1,326,10.5,0,104,-4.57,-12.5,104,-4.68,-8.64,-8.18,0.16,324,14.9,0,29.5,0,6.25,29.5,0,0,0,0,0,0,1200,53.4,4.88,1200,53.3,0,19.6,0.85,317,121,0.16,12,1,31,6,Prep,3
162,2.7,6.25,162,2.59,-12.4,5.72,0.09,326,8.18,0,104,-5.38,75,104,-5.41,-5.99,-1.8,0.05,325,12.9,0,29.5,0.03,12.5,29.5,0,0,0,0,0,0,1210,53.3,-21.9,1210,53.3,0,23.3,0.95,319,118,0.18,12,1,31,6,Prep,3
162,1.35,-6.25,162,1.18,-13.5,5.17,0.1,326,6.13,0,103,-6.13,-56.3,103,-5.88,-2.77,-1.83,0.06,325,12,0,29.5,0.03,12.5,29.5,0,0,0,0,0,0,1210,53.4,11.5,1210,53.3,0,21.9,0.78,317,117,0.15,12,1,31,6,Prep,3
162,0.03,0,162,0,0,3.05,0.08,327,4.13,0,103,1.08,687,103,-5.5,-875,-4.54,0.17,325,6.25,0,29.5,0.03,6.25,29.5,0,0,0,0,0,0,1220,53.2,-38.3,1220,53.3,0,27,1.05,318,115,0.2,12,1,31,6,Prep,3
162,0.03,12.5,162,0,0,1.67,0.06,326,3.13,0,102,-6,-37.5,102,-6,0,-8.41,0.15,324,15.7,0,29.5,0.03,6.25,29.5,0,0,0,0,0,0,1220,53.4,1.44,1220,53.3,0,20,0.9,318,117,0.17,12,1,31,6,Prep,3
162,0.05,31.3,162,0,0,1.38,0.06,326,3.85,0,102,-6.05,-43.8,102,-6,0,-7.69,0.14,324,15.2,0,29.5,0,6.25,29.5,0,0,0,0,0,0,1230,53.3,-1.19,1230,53.3,0,27.5,0.97,317,118,0.19,12,1,31,6,Prep,3
162,0.05,31.3,162,0,0,2.49,0.06,326,2.14,0,101,-5.93,-31.3,101,-6,0,-7.41,0.13,325,15.1,0,29.5,0,0,29.5,0,0,0,0,0,0,1230,53.4,17.3,1230,53.3,0,15.5,0.86,318,119,0.17,12,1,31,6,Prep,3
162,0.1,50,162,0,0,1.93,0.05,326,2.89,0,75.9,-6.28,-6.25,75.8,-6,0,-4.46,0.09,325,13,0,27.5,0,0,27.5,0,0,0,0,0,0,1220,53.3,-9,1220,53.3,0,18.5,0.86,323,118,0.17,12,1,2,6,Prep,3
162,0.2,87.5,162,0,0,0.83,0.04,327,3.27,0,75.3,-6.25,-56.3,75.2,-6,0,-6.5,0.12,325,14.2,0,27.5,0,0,27.5,0,0,0,0,0,0,1220,53.3,-43.4,1230,53.3,0,22.3,0.93,323,117,0.18,12,1,126,6,Prep,3
162,-0.53,-81.2,162,-0.54,-13.7,-0.58,0.04,327,4.58,0,74.8,-5.45,275,74.7,-5.98,1.16,-6.04,0.07,325,15.3,0,27.5,0,0,27.5,0,0,0,0,0,0,1230,53.4,49.1,1230,53.3,0,18.2,0.91,323,122,0.17,12,1,126,6,Prep,3
162,-1.92,-119,162,-1.88,-13.1,-3.42,0.08,327,7.82,0,74.2,-5.9,43.8,74.1,-5.7,4.24,-3.45,0.06,325,11.4,0,27.5,0,0,27.5,0,0,0,0,0,0,1240,53.3,-28.2,1240,53.3,0,22.7,0.99,323,118,0.19,12,1,126,6,Prep,3
162,-3.22,-50,162,-3.12,-11.8,-3.98,0.09,327,9.91,0,73.6,-4.93,68.7,73.6,-5.12,7.1,-7.35,0.12,325,13.2,0,27.5,-0.03,-12.5,27.5,0,0,0,0,0,0,1240,53.3,-2.13,1240,53.3,0,22.6,0.85,323,118,0.16,12,1,126,6,Prep,3
161,-4.05,25,161,-4.21,-9.85,-4.99,0.07,327,10.3,0,73.2,-4.4,-18.8,73.1,-4.28,9.59,-7.67,0.13,325,12.9,0,27.5,0,0,27.5,0,0,0,0,0,0,1250,53.3,16.1,1250,53.3,0,19.9,0.96,323,121,0.19,12,1,126,6,Prep,3
161,-4.95,-12.5,161,-5.07,-7.41,-5.18,0.09,326,11.4,0,72.8,-3.58,-18.8,72.8,-3.21,11.6,-6.59,0.11,325,10,0,27.5,-0.03,-6.25,27.5,0,0,0,0,0,0,1250,53.5,29.4,1250,53.3,0,14,0.86,323,116,0.16,12,1,126,6,Prep,3
160,-5.72,-37.5,160,-5.66,-4.59,-4.45,0.09,326,13.2,0,72.5,-2,25,72.5,-1.98,13,-8.76,0.15,325,10.4,0,27.5,0.03,0,27.5,0,0,0,0,0,0,1260,53.4,14.5,1260,53.3,0,21.2,0.78,324,117,0.15,12,1,126,6,Prep,3
160,-5.9,18.8,160,-5.97,-1.53,-5.24,0.1,326,14.5,0,72.4,-0.85,-12.5,72.4,-0.64,13.7,-5.41,0.1,325,6.06,0,27.5,0.03,6.25,27.5,0,0,0,0,0,0,1260,53.2,-24.1,1260,53.3,0,24.6,1.14,323,121,0.22,12,1,126,6,Prep,3
159,-6.1,144,159,-6,0,-5.84,0.08,326,11.3,0,72.4,0,-6.25,72.4,0,0,-1.14,0.05,325,3.42,0,27.5,0,0,27.5,0,0,0,0,0,0,1270,53.4,14.3,1270,53.3,0,16.4,0.9,323,117,0.17,12,1,126,6,Prep,3
162,0.03,0,162,0,0,1.37,0.04,326,6.21,0,77.1,-6.18,43.8,77.1,-6,0,-3.56,0.08,324,15.5,0,29.5,0,0,29.5,0,0,0,0,0,0,1780,53.2,-55.4,1780,53.3,0,24.5,1.08,321,118,0.21,12,1,2,6,Prep,3
162,-0.08,-37.5,162,0,0,1.09,0.04,326,6.87,0,76.6,-5.55,169,76.6,-6,0,-7.97,0.11,324,15.7,0,29.5,0,0,29.5,0,0,0,0,0,0,1780,53.4,31.3,1780,53.3,0,21.4,0.86,322,118,0.16,12,1,42,6,Prep,3
162,0,-6.25,162,0,0,2.5,0.04,326,3.98,0,76,-5.7,113,76,-6,0,-4.94,0.08,325,15.1,0,29.5,0,0,29.5,0,0,0,0,0,0,1790,53.3,-42.6,1790,53.3,0,21,0.92,322,118,0.18,12,1,44,6,Prep,3
162,0.03,0,162,0,0,1.65,0.04,326,5.67,0,75.4,-6.1,43.8,75.4,-6,0,-3.22,0.07,324,14.2,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,1790,53.3,-20.8,1790,53.3,0,21,1.03,321,118,0.2,12,1,44,6,Prep,3
162,-0.15,-56.3,162,-0.21,-13.7,2.21,0.03,326,3.6,0,74.9,-6.43,-288,74.9,-6,0.41,4.12,0.15,324,2.92,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,1800,53.3,-10.3,1800,53.3,0,23.9,0.91,322,121,0.17,12,1,44,6,Prep,3
162,-1.35,31.3,162,-1.56,-13.3,-3.41,0.05,326,6.93,0,74.3,-6.05,-12.5,74.3,-5.79,3.52,-5.12,0.11,324,15.1,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,1800,53.4,-1.94,1800,53.3,0,18.8,0.83,322,118,0.16,12,1,44,6,Prep,3
162,-2.65,56.3,162,-2.84,-12.1,-3.63,0.06,326,9.39,0,73.8,-5.3,6.25,73.7,-5.29,6.44,-8.2,0.14,324,15.7,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,1810,53.3,10.4,1810,53.3,0,21.3,0.93,322,122,0.18,12,1,44,6,Prep,3
161,-3.8,6.25,161,-3.96,-10.4,-4.46,0.07,326,11.4,0,73.3,-4.85,6.25,73.2,-4.5,9.03,-1.75,0.05,324,9.53,0,29.5,0,0,29.5,0,0,0,0,0,0,1820,53.3,-31.1,1820,53.3,0,23.3,1.01,321,118,0.2,12,1,44,6,Prep,3
161,-4.7,0,161,-4.88,-8.04,-5.5,0.11,326,13.9,0,72.9,-3.58,6.25,72.8,-3.49,11.1,-6.67,0.11,324,11.7,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,1820,53.4,29.3,1820,53.3,0,15.6,0.81,321,117,0.16,12,1,44,6,Prep,3
161,-5.38,56.3,160,-5.55,-5.3,-4.83,0.09,326,14.8,0,72.6,-2.38,18.8,72.6,-2.29,12.7,-6.6,0.11,324,10.1,0,29.5,-0.03,-12.5,29.5,0,0,0,0,0,0,1830,53.2,-57.4,1830,53.3,0,25.3,1.03,321,122,0.2,12,1,44,6,Prep,3
141,0.18,87.5,141,0,0,-3.34,0.06,325,6.61,0,77.8,0.03,6.25,77.8,0,0,2.3,0.02,324,1.46,0,32.4,50,12.5,32.8,50,0,0,0,0,0,2040,53.4,-1.75,2040,53.3,0,18,0.83,319,118,0.16,12,1,2,50,Prep,3
141,0.23,113,141,0,0,-4.44,0.06,325,5.38,0,77.8,-0.05,-18.8,77.8,0,0,0.54,0.03,324,2.39,0,37.4,49.9,0,37.8,50,0,0,0,0,0,2050,53.3,12.6,2050,53.3,0,22.1,0.92,319,120,0.18,12,1,52,50,Prep,3
141,0.2,93.7,141,0,0,-4.53,0.06,325,4.97,0,77.8,-0.03,-6.25,77.8,0,0,1.08,0.03,323,1.44,0,42.4,49.9,-25,42.8,50,0,0,0,0,0,2060,53.3,-23.8,2060,53.3,0,23.4,1,318,117,0.19,12,1,52,50,Prep,3
141,0.15,81.2,141,0,0,-2.79,0.05,325,7.04,0,77.8,-0.05,-18.8,77.8,0,0,0.68,0.02,324,1.5,0,47.4,50,-25,47.8,50,0,0,0,0,0,2060,53.5,37.8,2060,53.3,0,14.2,0.8,318,116,0.15,12,1,52,50,Prep,3
141,0.18,87.5,141,0,0,-4.48,0.06,325,4.58,0,77.8,-0.03,-6.25,77.8,0,0,1.39,0.02,324,1.2,0,52.4,50,12.5,52.8,50,0,0,0,0,0,2070,53.2,-51.8,2070,53.3,0,25.9,1.03,319,120,0.2,12,1,52,50,Prep,3
142,19.9,944,142,26.8,894,16.2,0.27,324,38.7,0.01,77.6,-10.1,-494,77.5,-13.4,-447,-8.41,0.18,324,23.4,0,54.5,-0.13,-6.25,54.5,0,0,0,0,0,0,2070,53.3,-18.4,2070,53.3,0,24.2,0.95,319,115,0.18,12,1,52,50,Prep,3
146,44.5,-43.8,146,44.7,0,11.3,0.19,323,64.2,0.02,75.5,-22.3,-12.5,75.4,-22.4,0,-6.71,0.17,323,36.7,0.01,54.5,0,-6.25,54.5,0,0,0,0,0,0,2080,53.4,47.1,2080,53.3,0,16.8,0.71,319,119,0.14,12,1,52,50,Prep,3
150,36.6,-1010,151,29.5,-894,-5.78,0.07,326,35.8,0,73.3,-18.2,463,73.2,-14.7,447,1.99,0.05,324,29.9,0,54.5,0,0,54.5,0,0,0,0,0,0,2080,53.2,-69.6,2080,53.3,0,27.7,1.1,319,118,0.21,12,1,52,50,Prep,3
151,-0.03,-6.25,151,0,0,0.05,0.02,326,2.64,0,73,0,0,73,0,0,0.22,0.02,324,2.34,0,53.5,-42,-962,53.1,-49.5,-875,0,0,0,0,2090,53.4,40.3,2090,53.3,0,18.6,0.88,318,115,0.17,12,1,52,50,Prep,3
151,-0.08,-37.5,151,0,0,1.5,0.02,327,1.8,0,73,-0.03,-12.5,73,0,0,-1.06,0.02,325,2.76,0,48.5,-50.2,-31.3,48.1,-50,0,0,0,0,0,2090,53.4,5,2090,53.3,0,19.3,0.78,320,119,0.15,12,1,54,50,Prep,3
198,0,0,198,0,0,-0.14,0.03,329,0.55,0,158,-0.03,-12.5,158,0,0,1.49,0.03,328,1.24,0,119,0,0,119,0,0,0,0,0,0,339,0,-0.5,339,0,0,0.44,0,329,0,0,12,1,2,6,Layer 1 Up,3
198,-0.03,-12.5,198,0,0,1.3,0.02,329,1.05,0,158,-0.05,-25,158,0,0,1.34,0.02,328,0.45,0,119,0,0,119,0,0,0,0,0,0,339,0,-1,339,0,0,-0.04,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,0,0,198,0,0,-0.3,0.02,329,1.64,0,158,-0.05,-25,158,0,0,1.17,0.02,328,0.65,0,119,0,-6.25,119,0,0,0,0,0,0,339,0,0.25,339,0,0,0.23,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,0,0,198,0,0,-0.94,0.02,329,2.17,0,158,-0.08,-37.5,158,0,0,1.17,0.02,328,0.7,0,119,0,0,119,0,0,0,0,0,0,339,0,0,339,0,0,0.35,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,0,0,198,0,0,-1.74,0.02,330,3.3,0,158,-0.08,-31.3,158,0,0,-0.41,0.02,328,3.19,0,119,-0.03,-12.5,119,0,0,0,0,0,0,339,0,-0.25,339,0,0,0.36,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,-0.03,-6.25,198,0,0,0.18,0.02,330,0.25,0,158,-0.03,-12.5,158,0,0,3.09,0.02,328,2.09,0,119,0.03,12.5,119,0,0,0,0,0,0,339,0,1.13,339,0,0,0.07,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,0,0,198,0,0,0.98,0.02,330,1.59,0,158,-0.05,-18.8,158,0,0,-0.42,0.03,328,2.9,0,119,0,0,119,0,0,0,0,0,0,339,0,-0.25,339,0,0,0.16,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,-0.03,-6.25,198,0,0,-0.3,0.02,330,1.64,0,158,-0.03,-12.5,158,0,0,0.06,0.01,328,1.91,0,119,0,6.25,119,0,0,0,0,0,0,339,0,1.69,339,0,0,0.05,0,329,0,0,12,1,0,6,Layer 1 Up,3
198,0,0,198,0,0,-0.46,0.04,329,1.05,0,158,-0.03,-6.25,158,0,0,-1.06,0.01,328,3.36,0,119,0,0,119,0,0,0,0,0,0,339,0,-0.88,339,0,0,0.53,0,329,0,0,12,1,0,6,Layer 1 Up,3
