X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
151.00,0.03,18.80,151.00,0.00,0.00,0.54,0.03,324.00,1.68,0.00,73.00,0.03,6.25,73.00,0.00,0.00,-0.90,0.02,323.00,1.73,0.00,39.80,-48.50,388.00,39.40,-40.00,1000.00,0.00,0.00,0.00,0.00,-454.00,53.50,44.00,-454.00,53.30,0.00,19.00,0.85,319.00,114.00,0.16,12.00,1.00,2.00,50.00,Prep,4.00
151.00,0.03,18.80,151.00,0.00,0.00,0.32,0.04,325.00,1.52,0.00,73.00,0.00,0.00,73.00,0.00,0.00,0.70,0.02,323.00,1.58,0.00,38.30,-15.60,113.00,38.20,-15.00,0.00,0.00,0.00,0.00,0.00,-449.00,53.40,3.00,-448.00,53.30,0.00,20.40,0.74,320.00,120.00,0.14,12.00,1.00,94.00,15.00,Layer 1 Up,4.00
151.00,0.08,37.50,151.00,0.00,0.00,0.25,0.02,325.00,0.95,0.00,73.00,0.03,6.25,73.00,0.00,0.00,-1.70,0.02,323.00,1.59,0.00,36.80,-14.90,6.25,36.70,-15.00,0.00,0.00,0.00,0.00,0.00,-444.00,53.30,1.81,-443.00,53.30,0.00,24.30,1.16,320.00,116.00,0.22,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.05,25.00,151.00,0.00,0.00,0.75,0.03,324.00,1.21,0.00,73.00,0.00,6.25,73.00,0.00,0.00,0.06,0.02,324.00,0.40,0.00,35.30,-15.20,-87.50,35.20,-15.00,0.00,0.00,0.00,0.00,0.00,-438.00,53.40,28.30,-438.00,53.30,0.00,20.20,0.88,320.00,115.00,0.17,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.03,18.80,151.00,0.00,0.00,0.76,0.03,325.00,0.66,0.00,73.00,0.00,0.00,73.00,0.00,0.00,-1.06,0.02,323.00,1.78,0.00,33.80,-15.00,50.00,33.70,-15.00,0.00,0.00,0.00,0.00,0.00,-433.00,53.30,-75.70,-432.00,53.30,0.00,20.80,0.88,320.00,117.00,0.17,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.05,25.00,151.00,0.00,0.00,0.37,0.02,325.00,1.60,0.00,73.00,-0.03,-6.25,73.00,0.00,0.00,1.18,0.02,323.00,1.74,0.00,32.30,-14.80,125.00,32.20,-15.00,0.00,0.00,0.00,0.00,0.00,-428.00,53.40,46.60,-427.00,53.30,0.00,19.30,0.98,320.00,118.00,0.19,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.10,43.80,151.00,0.00,0.00,-0.20,0.02,325.00,2.19,0.00,73.00,0.03,12.50,73.00,0.00,0.00,-0.74,0.02,323.00,0.71,0.00,30.80,-14.90,12.50,30.70,-15.00,0.00,0.00,0.00,0.00,0.00,-422.00,53.30,-11.10,-422.00,53.30,0.00,27.40,0.94,320.00,118.00,0.18,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.05,25.00,151.00,0.00,0.00,0.01,0.02,325.00,2.40,0.00,73.00,0.00,0.00,73.00,0.00,0.00,-0.58,0.02,323.00,1.21,0.00,29.30,-14.90,0.00,29.20,-15.00,0.00,0.00,0.00,0.00,0.00,-417.00,53.30,-36.20,-416.00,53.30,0.00,22.30,0.97,321.00,117.00,0.19,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.08,37.50,151.00,0.00,0.00,0.12,0.02,325.00,0.99,0.00,73.00,0.00,6.25,73.00,0.00,0.00,-0.58,0.02,323.00,1.71,0.00,27.80,-14.50,43.80,27.70,-6.33,1000.00,0.00,0.00,0.00,0.00,-412.00,53.40,52.10,-411.00,53.30,0.00,22.70,0.99,320.00,121.00,0.19,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
150.00,-14.90,56.30,150.00,-15.00,0.00,-6.57,0.10,324.00,25.40,0.00,73.00,0.03,12.50,73.00,0.00,0.00,0.38,0.02,323.00,0.69,0.00,27.70,0.05,12.50,27.70,0.00,0.00,0.00,0.00,0.00,0.00,-406.00,53.30,-34.10,-406.00,53.30,0.00,20.00,0.98,320.00,116.00,0.19,12.00,1.00,95.00,15.00,Layer 1 Up,4.00
151.00,0.00,-6.25,151.00,0.00,0.00,0.37,0.02,325.00,2.32,0.00,73.00,-0.03,-12.50,73.00,0.00,0.00,2.30,0.03,323.00,1.97,0.00,39.70,-5.68,-1250.00,39.60,-13.90,-969.00,0.00,0.00,0.00,0.00,-1270.00,53.30,-38.90,-1270.00,53.30,0.00,25.30,0.98,320.00,120.00,0.19,12.00,1.00,2.00,15.00,Layer 1 Up,4.00
151.00,0.00,6.25,151.00,0.00,0.00,0.45,0.02,325.00,0.76,0.00,73.00,0.00,0.00,73.00,0.00,0.00,-5.69,0.04,324.00,8.71,0.00,38.10,-14.80,163.00,38.00,-15.00,0.00,0.00,0.00,0.00,0.00,-1270.00,53.30,22.40,-1270.00,53.30,0.00,25.60,1.09,316.00,119.00,0.21,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
151.00,0.00,0.00,151.00,0.00,0.00,-0.46,0.03,324.00,3.20,0.00,73.00,0.03,12.50,73.00,0.00,0.00,-0.74,0.02,323.00,1.57,0.00,36.60,-15.10,-6.25,36.50,-15.00,0.00,0.00,0.00,0.00,0.00,-1260.00,53.40,14.40,-1260.00,53.30,0.00,16.00,1.00,317.00,118.00,0.19,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
151.00,0.05,25.00,151.00,0.00,0.00,-0.06,0.02,324.00,1.65,0.00,73.00,0.03,12.50,73.00,0.00,0.00,-0.90,0.02,323.00,1.21,0.00,35.10,-14.80,37.50,35.00,-15.00,0.00,0.00,0.00,0.00,0.00,-1250.00,53.30,-9.50,-1250.00,53.30,0.00,19.60,0.79,318.00,119.00,0.15,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
151.00,0.00,6.25,151.00,0.00,0.00,-0.09,0.02,324.00,1.14,0.00,73.00,0.03,6.25,73.00,0.00,0.00,0.38,0.02,323.00,0.53,0.00,33.60,-15.10,-56.30,33.50,-15.00,0.00,0.00,0.00,0.00,0.00,-1250.00,53.30,-6.69,-1250.00,53.30,0.00,22.10,1.05,317.00,119.00,0.20,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
151.00,0.03,18.80,151.00,0.00,0.00,0.24,0.03,324.00,0.60,0.00,73.00,0.03,6.25,73.00,0.00,0.00,0.86,0.02,323.00,1.09,0.00,32.10,-15.30,-131.00,32.00,-15.00,0.00,0.00,0.00,0.00,0.00,-1240.00,53.50,61.20,-1240.00,53.30,0.00,16.00,0.79,317.00,119.00,0.15,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
151.00,-0.03,-12.50,151.00,0.00,0.00,0.24,0.02,324.00,1.85,0.00,73.00,-0.03,-12.50,73.00,0.00,0.00,-0.26,0.02,323.00,2.52,0.00,30.70,-15.10,0.00,30.60,-15.00,0.00,0.00,0.00,0.00,0.00,-1240.00,53.40,28.30,-1240.00,53.30,0.00,15.90,0.93,318.00,115.00,0.18,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
151.00,0.03,12.50,151.00,0.00,0.00,0.58,0.02,324.00,2.20,0.00,73.00,0.03,6.25,73.00,0.00,0.00,1.18,0.04,323.00,1.15,0.00,29.10,-15.10,56.30,29.00,-15.00,0.00,0.00,0.00,0.00,0.00,-1230.00,53.40,39.40,-1230.00,53.30,0.00,21.10,1.12,317.00,118.00,0.22,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
150.00,-14.90,81.20,150.00,-15.00,0.00,-6.53,0.10,324.00,25.80,0.00,73.00,0.00,0.00,73.00,0.00,0.00,0.54,0.02,323.00,0.34,0.00,28.70,0.03,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-1230.00,53.30,-14.20,-1230.00,53.30,0.00,19.50,0.98,318.00,119.00,0.19,12.00,1.00,54.00,15.00,Layer 1 Up,4.00
149.00,-15.00,50.00,149.00,-15.00,0.00,-3.92,0.10,323.00,25.60,0.00,73.00,-0.03,-12.50,73.00,0.00,0.00,0.38,0.02,323.00,0.72,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-1220.00,53.50,54.00,-1220.00,53.30,0.00,18.60,0.78,319.00,119.00,0.15,12.00,1.00,55.00,15.00,Layer 1 Up,4.00
149.00,15.10,25.00,149.00,15.00,0.00,3.54,0.08,324.00,25.90,0.00,91.60,0.03,0.00,91.60,0.00,0.00,-4.01,0.09,323.00,6.25,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-726.00,53.30,-30.30,-726.00,53.30,0.00,17.30,0.95,315.00,119.00,0.18,12.00,1.00,2.00,15.00,Layer 1 Up,4.00
150.00,14.90,-12.50,151.00,15.00,0.00,7.02,0.13,323.00,26.10,0.00,91.60,0.00,-6.25,91.60,0.00,0.00,-4.14,0.08,323.00,4.89,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-721.00,53.50,54.10,-720.00,53.30,0.00,18.10,0.76,315.00,115.00,0.14,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
152.00,15.10,6.25,152.00,15.00,0.00,4.93,0.11,324.00,25.10,0.00,91.60,0.00,-6.25,91.60,0.00,0.00,-3.99,0.08,323.00,4.83,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-716.00,53.30,19.90,-715.00,53.30,0.00,28.90,0.97,314.00,119.00,0.19,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
153.00,14.90,12.50,154.00,15.00,0.00,8.28,0.13,324.00,24.80,0.00,91.60,0.00,-6.25,91.60,0.00,0.00,-4.93,0.08,323.00,2.95,0.00,28.70,0.03,18.80,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-710.00,53.30,-14.40,-710.00,53.30,0.00,18.70,1.08,314.00,117.00,0.21,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
155.00,14.80,-106.00,155.00,15.00,0.00,6.84,0.13,324.00,25.20,0.00,91.60,0.00,0.00,91.60,0.00,0.00,-3.75,0.08,323.00,4.84,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-705.00,53.40,-0.13,-704.00,53.30,0.00,22.50,0.81,315.00,115.00,0.16,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
156.00,15.10,93.70,157.00,15.00,0.00,5.22,0.09,324.00,24.80,0.00,91.60,0.00,-6.25,91.60,0.00,0.00,-4.24,0.08,323.00,4.33,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-700.00,53.30,-25.60,-699.00,53.30,0.00,26.60,1.05,314.00,114.00,0.20,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
158.00,14.90,-37.50,158.00,15.00,0.00,6.59,0.11,324.00,25.10,0.00,91.60,0.00,-6.25,91.60,0.00,0.00,-4.31,0.08,323.00,5.60,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-694.00,53.40,37.30,-694.00,53.30,0.00,16.00,0.86,314.00,119.00,0.16,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
159.00,14.60,-119.00,159.00,7.20,-1000.00,3.04,0.07,323.00,22.30,0.00,91.60,-0.03,-18.80,91.60,0.00,0.00,-3.64,0.08,323.00,4.67,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-689.00,53.40,-1.44,-688.00,53.30,0.00,25.10,0.76,315.00,117.00,0.14,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
160.00,13.80,-93.70,161.00,13.70,-34.70,6.44,0.09,324.00,23.40,0.00,91.40,-5.88,-138.00,91.40,-6.21,-78.60,-4.26,0.09,323.00,13.50,0.00,28.70,0.03,18.80,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-684.00,53.30,8.94,-683.00,53.30,0.00,26.00,1.15,314.00,114.00,0.22,12.00,1.00,80.00,15.00,Layer 1 Up,4.00
162.00,8.67,-50.00,162.00,8.11,-71.70,4.08,0.09,324.00,17.70,0.00,90.50,-12.40,-43.80,90.40,-12.60,-47.30,-4.52,0.14,322.00,25.90,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-678.00,53.40,28.80,-678.00,53.30,0.00,18.40,0.88,314.00,119.00,0.17,12.00,1.00,81.00,15.00,Layer 1 Up,4.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.94,0.02,327.00,0.99,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.06,0.02,326.00,0.91,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.25,-2050.00,0.00,0.00,-0.20,0.00,327.00,0.00,0.00,12.00,1.00,2.00,50.00,Layer 1 Up,4.00
198.00,0.00,6.25,198.00,0.00,0.00,-0.94,0.02,328.00,0.94,0.00,158.00,-0.03,-6.25,158.00,0.00,0.00,0.86,0.02,327.00,0.75,0.00,119.00,0.00,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.00,-2050.00,0.00,0.00,1.42,0.00,328.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,-0.03,-18.80,198.00,0.00,0.00,-1.90,0.03,328.00,2.49,0.00,158.00,-0.08,-31.30,158.00,0.00,0.00,0.54,0.02,326.00,0.77,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.25,-2050.00,0.00,0.00,0.08,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,-0.05,-18.80,198.00,0.00,0.00,0.66,0.03,328.00,1.26,0.00,158.00,-0.03,-6.25,158.00,0.00,0.00,1.65,0.02,326.00,1.47,0.00,119.00,0.03,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.25,-2050.00,0.00,0.00,0.07,0.00,328.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,-0.03,0.00,198.00,0.00,0.00,0.02,0.02,328.00,1.50,0.00,158.00,0.03,6.25,158.00,0.00,0.00,-2.49,0.02,327.00,4.76,0.00,119.00,0.03,12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,-0.50,-2050.00,0.00,0.00,0.07,0.00,328.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.90,0.02,328.00,2.37,0.00,158.00,-0.05,-18.80,158.00,0.00,0.00,1.17,0.02,326.00,1.05,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,1.38,-2050.00,0.00,0.00,-0.19,0.00,328.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,0.00,6.25,198.00,0.00,0.00,1.94,0.03,327.00,2.85,0.00,158.00,-0.03,-6.25,158.00,0.00,0.00,0.86,0.02,326.00,0.74,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.50,-2050.00,0.00,0.00,-0.20,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,-0.03,-6.25,198.00,0.00,0.00,0.02,0.03,327.00,0.50,0.00,158.00,0.00,-6.25,158.00,0.00,0.00,1.01,0.02,326.00,0.92,0.00,119.00,0.00,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,-1.00,-2050.00,0.00,0.00,3.34,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,0.03,12.50,198.00,0.00,0.00,0.34,0.02,328.00,1.50,0.00,158.00,0.03,6.25,158.00,0.00,0.00,-1.21,0.02,326.00,2.78,0.00,119.00,0.03,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.25,-2050.00,0.00,0.00,-0.20,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
198.00,0.03,6.25,198.00,0.00,0.00,-0.46,0.02,327.00,1.11,0.00,158.00,-0.03,-6.25,158.00,0.00,0.00,-0.74,0.02,326.00,1.96,0.00,119.00,0.03,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-2050.00,0.00,0.00,-2050.00,0.00,0.00,-0.46,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Layer 1 Up,4.00
158.00,-9.88,-150.00,158.00,-10.10,-42.30,-5.47,0.11,323.00,18.10,0.00,102.00,11.60,-68.70,102.00,11.10,-37.70,5.47,0.10,322.00,21.30,0.00,29.70,-0.03,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1650.00,53.50,40.50,-1650.00,53.30,0.00,14.00,0.93,320.00,115.00,0.17,12.00,1.00,2.00,15.00,Layer 1 Up,4.00
157.00,-13.00,113.00,157.00,-13.60,-24.70,-8.15,0.13,324.00,24.80,0.00,103.00,6.93,18.80,103.00,6.42,-51.00,6.02,0.10,323.00,13.20,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1640.00,53.30,8.25,-1640.00,53.30,0.00,18.20,1.10,314.00,121.00,0.21,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
156.00,-15.00,-131.00,156.00,-15.00,-4.08,-6.91,0.12,323.00,26.80,0.00,103.00,1.42,-68.70,103.00,0.97,-56.50,4.65,0.07,323.00,5.97,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1640.00,53.30,-16.10,-1640.00,53.30,0.00,22.30,0.96,315.00,121.00,0.19,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
154.00,-15.00,31.30,154.00,-15.00,0.00,-7.13,0.14,323.00,25.90,0.00,103.00,-0.08,-37.50,103.00,0.00,0.00,3.91,0.07,323.00,3.84,0.00,29.70,0.03,12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1630.00,53.40,19.10,-1630.00,53.30,0.00,18.70,0.89,315.00,117.00,0.17,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
153.00,-15.00,-25.00,153.00,-15.00,0.00,-7.15,0.13,323.00,27.10,0.00,103.00,-0.10,-50.00,103.00,0.00,0.00,3.47,0.07,323.00,4.58,0.00,29.70,0.03,12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1630.00,53.40,49.60,-1630.00,53.30,0.00,17.80,0.97,314.00,125.00,0.19,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
151.00,-14.80,43.80,151.00,-15.00,0.00,-7.39,0.13,323.00,27.50,0.00,103.00,-0.10,-50.00,103.00,0.00,0.00,4.83,0.07,323.00,3.80,0.00,29.70,-0.03,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1620.00,53.20,-43.10,-1620.00,53.30,0.00,23.80,1.14,314.00,120.00,0.22,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
150.00,-14.90,56.30,150.00,-15.00,0.00,-8.40,0.14,323.00,24.50,0.00,103.00,-0.10,-43.80,103.00,0.00,0.00,3.78,0.07,323.00,3.96,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1620.00,53.40,26.80,-1620.00,53.30,0.00,17.90,0.92,315.00,116.00,0.18,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
149.00,-14.90,75.00,148.00,-14.40,161.00,-7.51,0.13,324.00,25.60,0.00,103.00,0.10,43.80,103.00,0.00,0.00,2.14,0.05,323.00,4.29,0.00,29.70,-0.03,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1610.00,53.30,-39.90,-1610.00,53.30,0.00,20.70,0.89,320.00,119.00,0.17,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
147.00,-14.50,119.00,147.00,-14.50,14.50,-6.27,0.12,323.00,25.10,0.00,103.00,-3.65,-87.50,103.00,-3.95,-54.80,-8.72,0.16,322.00,11.40,0.00,29.70,0.00,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1610.00,53.30,-17.50,-1610.00,53.30,0.00,18.80,0.95,316.00,118.00,0.18,12.00,1.00,35.00,15.00,Layer 1 Up,4.00
146.00,-12.60,68.70,146.00,-12.40,31.60,-7.10,0.11,324.00,23.20,0.00,103.00,-7.88,18.80,103.00,-8.46,-47.10,-5.58,0.10,323.00,17.60,0.00,29.70,-0.03,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1600.00,53.20,-53.80,-1600.00,53.30,0.00,21.20,1.05,320.00,119.00,0.20,12.00,1.00,37.00,15.00,Layer 1 Up,4.00
142.00,7.07,18.80,142.00,7.73,74.10,5.81,0.10,324.00,16.70,0.00,104.00,13.30,138.00,104.00,12.90,-43.40,7.11,0.16,323.00,25.40,0.00,28.70,-0.03,-12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-945.00,53.40,33.90,-945.00,53.30,0.00,22.80,0.90,315.00,119.00,0.17,12.00,1.00,2.00,15.00,Layer 1 Up,4.00
