X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
159,2.38,-12.5,159,2.36,-8.33,6.56,0.11,324,9.12,0,76.8,5.28,-75,76.9,5.51,3.6,5.06,0.09,323,13.7,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1250,53.5,48.5,-1250,53.3,0,14.9,0.81,319,116,0.15,12,1,2,6,Layer 1 Up,4
159,1.45,-62.5,159,1.51,-8.77,6.26,0.1,325,8.87,0,77.4,6.05,37.5,77.4,5.81,2.3,4.3,0.1,323,14.9,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1250,53.3,-3.44,-1250,53.3,0,22.8,0.81,320,122,0.16,12,1,102,6,Layer 1 Up,4
159,0.68,-43.8,159,0.62,-9.02,5.36,0.09,325,8.11,0,78,5.9,18.8,78,5.97,0.96,6.86,0.14,323,17.3,0,27.7,-0.03,-6.25,27.7,0,0,0,0,0,0,-1240,53.2,-23.3,-1240,53.3,0,24,1.15,318,117,0.22,12,1,102,6,Layer 1 Up,4
159,-0.15,-75,159,0,0,3.21,0.06,325,7.21,0,78.4,1.58,463,78.5,6,125,12.7,0.21,323,14.9,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1240,53.4,35,-1240,53.3,0,17,0.82,319,116,0.16,12,1,102,6,Layer 1 Up,4
159,-0.1,-62.5,159,0,0,3.04,0.05,325,6.87,0,79,5.82,-62.5,79.1,6,0,6.57,0.11,323,14.1,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1230,53.1,-103,-1230,53.3,0,24.2,1.01,320,122,0.19,12,1,104,6,Layer 1 Up,4
159,-0.1,-50,159,0,0,1.93,0.04,325,7.66,0,79.7,6.13,68.7,79.7,6,0,3.62,0.12,323,16.9,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1230,53.4,43.1,-1230,53.3,0,15.5,0.78,320,119,0.15,12,1,104,6,Layer 1 Up,4
159,-0.13,-56.3,159,0,0,2.4,0.05,325,7.63,0,80.3,5.88,-43.8,80.3,6,0,6.14,0.12,324,16.3,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1220,53.1,-87.1,-1220,53.3,0,25.1,1.06,321,122,0.2,12,1,104,6,Layer 1 Up,4
159,-0.13,-56.3,159,0,0,4.4,0.05,325,4.98,0,80.9,5.97,-75,80.9,6,0,5.74,0.1,324,15.4,0,27.7,-0.05,-25,27.7,0,0,0,0,0,0,-1220,53.4,13.6,-1210,53.3,0,16.4,0.9,320,119,0.17,12,1,104,6,Layer 1 Up,4
159,-0.15,-81.2,159,0,0,3.21,0.05,325,6.49,0,81.5,6.4,18.8,81.5,6,0,3.36,0.1,323,15.7,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1210,53.4,34.9,-1210,53.3,0,16.8,0.73,321,121,0.14,12,1,104,6,Layer 1 Up,4
159,-0.1,-50,159,0,0,2.77,0.05,325,6.15,0,82.1,6.35,68.7,82.1,6,0,4.79,0.12,324,15.6,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-1200,53.1,-84.6,-1200,53.3,0,28,1.17,320,121,0.22,12,1,104,6,Layer 1 Up,4
144,-2.63,-569,144,-6,-125,-12.5,0.18,325,16.8,0,72.4,-0.03,-6.25,72.4,0.1,14.1,-2.72,0.04,324,0.86,0,29.7,0.03,12.5,29.7,0,0,0,0,0,0,656,53.2,-74.8,657,53.3,0,27.1,0.91,318,120,0.17,12,1,2,6,Layer 1 Up,4
143,-5.97,0,143,-5.82,3.27,-3.96,0.08,325,14.1,0,72.4,1.2,-18.8,72.4,1.46,13.3,4.95,0.08,324,7.25,0,29.7,-0.03,-6.25,29.7,0,0,0,0,0,0,661,53.4,50.1,662,53.3,0,16.1,1.02,314,117,0.19,12,1,46,6,Layer 1 Up,4
143,-5.43,12.5,143,-5.34,6.22,-5.58,0.1,325,13.2,0,72.6,2.58,-12.5,72.7,2.74,12.3,6.51,0.13,323,11.2,0,29.7,0.03,12.5,29.7,0,0,0,0,0,0,667,53.4,16.8,667,53.3,0,19.6,0.83,316,119,0.16,12,1,46,6,Layer 1 Up,4
142,-4.75,25,142,-4.58,8.84,-3.62,0.08,325,12.7,0,73,3.7,0,73,3.88,10.5,6.51,0.13,323,12.9,0,29.7,0.03,12.5,29.7,0,0,0,0,0,0,672,53.3,-51.9,673,53.3,0,21.6,0.89,318,119,0.17,12,1,46,6,Layer 1 Up,4
142,-3.5,75,142,-3.58,11,-3.9,0.07,325,10.4,0,73.4,4.6,-31.3,73.4,4.82,8.24,6.07,0.11,324,12.6,0,29.7,0.03,12.5,29.7,0,0,0,0,0,0,677,53.4,73.4,678,53.3,0,18.3,0.92,314,119,0.18,12,1,46,6,Layer 1 Up,4
