X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
175,-17.8,43.8,174,-17.9,0,-8.81,0.13,328,30.3,0,116,-32.2,131,115,-32.3,0,-11.3,0.17,327,51.2,0.01,74.9,-33.6,50,74.6,-33.7,0,0,0,0,0,-361,0,0.38,-361,0,0,-0.18,0,328,0,0,12,1,7,50,Prep,4
173,-18,-25,173,-17.9,0,-5.78,0.13,327,29.9,0,112,-32.3,37.5,112,-32.3,0,-10.8,0.16,325,49.3,0.01,71.6,-33.5,-6.25,71.3,-33.7,0,0,0,0,0,-361,0,-0.19,-361,0,0,0.82,0,328,0,0,12,1,7,50,Prep,4
171,-17.8,18.8,171,-17.9,0,-7.39,0.13,327,30.2,0,109,-32.2,43.8,109,-32.3,0,-12.8,0.17,325,43.2,0.01,68.3,-33.5,31.3,68,-33.7,0,0,0,0,0,-361,0,-0.25,-361,0,0,0.42,0,328,0,0,12,1,7,50,Prep,4
169,-17.9,6.25,169,-17.9,0,-6.08,0.13,328,31,0,106,-32.3,12.5,106,-32.3,0,-12.6,0.2,326,47.3,0.01,64.7,-33.8,-50,64.5,-33.7,0,0,0,0,0,-361,0,0.25,-361,0,0,-0.69,0,328,0,0,12,1,2,50,Prep,4
167,-17.8,6.25,167,-17.9,0,-6.89,0.13,327,31.8,0,103,-32.3,37.5,103,-32.3,0,-11.4,0.19,325,50.2,0.01,61.5,-33.7,-25,61.2,-33.7,0,0,0,0,0,-361,0,-1.56,-361,0,0,0.01,0,328,0,0,12,1,7,50,Prep,4
166,-17.8,50,166,-17.9,0,-6.42,0.11,328,29.8,0,99.6,-32.4,0,99.3,-32.3,0,-11,0.16,326,46.6,0.01,58.1,-33.7,6.25,57.9,-33.7,0,0,0,0,0,-361,0,0.81,-361,0,0,0.01,0,328,0,0,12,1,7,50,Prep,4
164,-17.9,-43.8,164,-17.9,0,-7.26,0.11,328,29.8,0,96.2,-32.1,87.5,95.9,-32.3,0,-12.2,0.2,326,49.4,0.01,54.6,-33.6,43.8,54.4,-33.7,0,0,0,0,0,-361,0,0.25,-361,0,0,-0.29,0,328,0,0,12,1,7,50,Prep,4
162,-18,18.8,162,-17.9,0,-4.17,0.1,328,28.4,0,93.1,-32.1,119,92.8,-32.3,0,-12.3,0.18,325,48.6,0.01,51.4,-33.7,6.25,51.1,-33.7,0,0,0,0,0,-361,0,-1.06,-361,0,0,0.12,0,328,0,0,12,1,7,50,Prep,4
160,-18.1,-93.7,160,-17.9,0,-5.34,0.11,328,30.5,0,89.9,-32.3,-18.8,89.6,-32.3,0,-10.5,0.18,326,50,0.01,48,-33.7,6.25,47.8,-33.7,0,0,0,0,0,-361,0,0.75,-361,0,0,-0.1,0,328,0,0,12,1,7,50,Prep,4
158,-18,-37.5,158,-17.9,0,-5.22,0.11,328,30.1,0,86.5,-32.3,56.3,86.2,-32.3,0,-10.2,0.19,326,47.6,0.01,44.5,-33.7,-12.5,44.3,-33.7,0,0,0,0,0,-361,0,-1.19,-361,0,0,0.12,0,328,0,0,12,1,7,50,Prep,4
157,-17.9,-12.5,157,-17.9,0,-6.7,0.13,328,30.7,0,83.4,-32.2,18.8,83.1,-32.3,0,-14.6,0.2,326,43.8,0.01,41.3,-33.8,6.25,41,-33.7,0,0,0,0,0,-361,0,0.5,-361,0,0,0.52,0,328,0,0,12,1,7,50,Prep,4
155,-17.7,18.8,155,-17.9,0,-7.03,0.14,328,30.3,0.01,80.1,-32.5,-68.7,79.9,-32.3,0,-9.87,0.17,326,48.9,0.01,37.9,-33.6,12.5,37.7,-33.7,0,0,0,0,0,-361,0,-0.38,-361,0,0,0.31,0,328,0,0,12,1,7,50,Prep,4
153,-17.8,-25,153,-17.9,0,-8.66,0.13,328,30.7,0,76.8,-32,119,76.5,-32.3,0,-9.71,0.21,326,50.2,0.01,34.4,-33.8,-62.5,34.2,-33.7,0,0,0,0,0,-361,0,-0.19,-361,0,0,0.01,0,328,0,0,12,1,7,50,Prep,4
151,-17.2,188,151,-14.3,358,-1.97,0.07,328,23.5,0,73.7,-30.9,419,73.5,-25.9,647,-3.21,0.09,326,40.6,0.01,31.2,-32.8,250,31,-27,674,0,0,0,0,-361,0,-0.44,-361,0,0,0.82,0,328,0,0,12,1,2,50,Prep,4
151,0.1,31.3,151,0,0,1.17,0.03,329,1.81,0,73,0.05,6.25,73,0,0,1.18,0.02,328,0.99,0,30.5,0.05,0,30.5,0,0,0,0,0,0,-361,0,1.19,-361,0,0,0.42,0.04,329,1.19,0,12,1,7,50,Prep,4
151,-0.08,-37.5,151,0,0,0.45,0.03,329,4.82,0,73,-0.03,-12.5,73,0,0,0.7,0.02,328,3.32,0,30.5,-0.03,-12.5,30.5,0,0,0,0,0,0,-361,0,1.38,-361,0,0,-0.1,0.03,329,1.29,0,12,1,9,50,Prep,4
151,0.08,43.8,151,0,0,0.65,0.04,328,2,0,73,0.03,25,73,0,0,-1.54,0.02,327,4.47,0,30.5,0.05,25,30.5,0,0,0,0,0,0,-361,5.73,101,-361,6.6,100,60.1,2.61,322,26.5,0.06,12,1,9,50,Prep,4
151,0.08,37.5,151,0,0,0.88,0.04,327,1.56,0,73,0.03,6.25,73,0,0,-0.1,0.02,325,1.82,0,30.2,-5.88,-25,30.1,-6,0,0,0,0,0,-360,15.8,98.3,-360,16.6,100,56.7,2.56,318,44.9,0.15,12,1,12,6,Layer 1 Up,4
151,-0.08,-37.5,151,0,0,0.66,0.03,325,4.3,0,73,-0.08,-31.3,73,0,0,1.98,0.02,324,0.51,0,29.5,-5.8,-12.5,29.5,-2.67,778,0,0,0,0,-358,26.3,88.5,-358,27,100,54.7,2.41,317,72.8,0.23,12,1,14,6,Layer 1 Up,4
151,-6,6.25,150,-6,0,-8.1,0.1,323,10.2,0,73,0.05,25,73,0,0,-0.1,0.03,322,1.1,0,29.5,0,0,29.5,0,0,0,0,0,0,-355,35.9,98.9,-354,36.6,100,62,2.61,309,88.4,0.34,12,1,14,6,Layer 1 Up,4
150,-6.15,-43.8,150,-6,0,-6.42,0.1,322,11.5,0,73,0.05,18.8,73,0,0,0.22,0.03,322,1.29,0,29.5,0,0,29.5,0,0,0,0,0,0,-351,45.9,125,-350,46.6,100,59,2.65,306,109,0.44,12,1,14,6,Layer 1 Up,4
149,-5.93,62.5,149,-6,0,-6.67,0.1,325,14.2,0,73,-0.1,-50,73,0,0,1.18,0.02,324,2.25,0,29.5,0,0,29.5,0,0,0,0,0,0,-345,53.7,-51,-345,53.3,0,9.37,0.39,324,112,0.07,12,1,14,6,Layer 1 Up,4
149,-5.93,-12.5,149,-6,0,-5.99,0.11,325,13.6,0,73,0.05,31.3,73,0,0,-5.37,0.04,325,8.21,0,29.5,0,0,29.5,0,0,0,0,0,0,-340,53.2,-54.8,-340,53.3,0,27.3,1.2,320,117,0.23,12,1,14,6,Layer 1 Up,4
148,-5.9,12.5,148,-6,0,-5.65,0.1,326,13.9,0,73,0.05,25,73,0,0,6.29,0.04,325,6.91,0,29.5,0,0,29.5,0,0,0,0,0,0,-335,53.3,10.3,-335,53.3,0,22.8,0.92,319,116,0.18,12,1,2,6,Layer 1 Up,4
148,-5.82,62.5,147,-6,0,-5.9,0.09,326,14.6,0,73,-0.03,-12.5,73,0,0,1.98,0.02,325,0.26,0,29.5,0,0,29.5,0,0,0,0,0,0,-329,53.3,-21.8,-329,53.3,0,20.6,0.87,322,120,0.17,12,1,14,6,Layer 1 Up,4
147,-6.2,-75,147,-6,0,-3.92,0.08,326,12.7,0,73,0.03,12.5,73,0,0,1.66,0.04,325,0.73,0,29.5,0,0,29.5,0,0,0,0,0,0,-324,53.3,21.8,-324,53.3,0,21.9,0.98,320,117,0.19,12,1,14,6,Layer 1 Up,4
146,-5.9,-25,146,-6,0,-6.86,0.12,326,14.6,0,73,0,0,73,0,0,6.13,0.06,325,7.42,0,29.5,0,0,29.5,0,0,0,0,0,0,-319,53.3,-13.3,-319,53.3,0,27,0.91,319,119,0.17,12,1,14,6,Layer 1 Up,4
146,-6.03,-18.8,146,-5.97,0.73,-4.75,0.09,326,14.3,0,73,0.5,-18.8,73,0.6,7.52,3.38,0.04,325,5.11,0,29.5,0,0,29.5,0,0,0,0,0,0,-313,53.3,-12.4,-313,53.3,0,25,0.88,322,122,0.17,12,1,14,6,Layer 1 Up,4
145,-5.82,6.25,145,-5.86,1.63,-5.25,0.09,326,13.5,0,73.1,1.4,43.8,73.1,1.31,7.38,3.09,0.07,325,6.47,0,29.5,0,0,29.5,0,0,0,0,0,0,-308,53.2,-19.7,-308,53.3,0,23.2,1.04,320,118,0.2,12,1,15,6,Layer 1 Up,4
145,-5.82,-68.7,145,-5.64,2.55,-3.16,0.08,326,13.1,0,73.3,1.92,6.25,73.3,2.04,7.12,7.05,0.13,324,10.8,0,29.5,0,0,29.5,0,0,0,0,0,0,-303,53.3,-17.3,-303,53.3,0,23.1,0.88,319,117,0.17,12,1,15,6,Layer 1 Up,4
144,-5.2,50,144,-5.33,3.46,-4.73,0.08,326,14.5,0,73.5,2.65,6.25,73.5,2.76,6.72,4.96,0.09,325,9.64,0,29.5,0,0,29.5,0,0,0,0,0,0,-297,53.2,-71.4,-297,53.3,0,24.3,0.92,321,121,0.18,12,1,15,6,Layer 1 Up,4
144,-5.07,6.25,144,-4.96,4.24,-4.78,0.07,326,10.7,0,73.8,3.1,12.5,73.8,3.38,6.26,4.35,0.07,325,9.82,0,29.5,0,0,29.5,0,0,0,0,0,0,-292,53.3,-4,-292,53.3,0,25,0.91,321,120,0.18,12,1,15,6,Layer 1 Up,4
143,-4.47,-12.5,143,-4.49,4.99,-6.44,0.11,326,11.3,0,74.2,3.95,18.8,74.2,3.98,5.67,5.97,0.1,324,11.3,0,29.5,0,0,29.5,0,0,0,0,0,0,-287,53.3,-0.94,-287,53.3,0,21.2,1.02,319,115,0.2,12,1,15,6,Layer 1 Up,4
143,-4.05,6.25,143,-3.94,5.69,-4.21,0.08,326,11.3,0,74.6,4.63,-37.5,74.6,4.53,4.97,1.96,0.08,325,15,0,29.5,0,0,29.5,0,0,0,0,0,0,-281,53.2,-72.7,-281,53.3,0,26.3,1.03,321,120,0.2,12,1,2,6,Layer 1 Up,4
142,-3.2,50,142,-3.36,6.25,-4.98,0.08,326,10.5,0,75.1,4.6,-62.5,75.1,4.97,4.25,4.74,0.08,324,12.4,0,29.5,0,0,29.5,0,0,0,0,0,0,-276,53.2,-63.9,-276,53.3,0,23.7,1.04,321,118,0.2,12,1,15,6,Layer 1 Up,4
142,-2.7,-18.8,142,-2.71,6.74,-3.38,0.07,326,9.91,0,75.6,5.18,-75,75.6,5.35,3.43,4.39,0.08,324,15,0,29.5,0,0,29.5,0,0,0,0,0,0,-271,53.4,27.9,-271,53.3,0,20.4,0.85,320,118,0.16,12,1,15,6,Layer 1 Up,4
142,-2.03,43.8,142,-1.99,7.13,-5.54,0.09,326,9.21,0,76.2,5.78,-6.25,76.2,5.66,2.52,6.22,0.11,324,14.1,0,29.5,0,0,29.5,0,0,0,0,0,0,-265,53.4,5.25,-265,53.3,0,18.9,0.84,321,120,0.16,12,1,15,6,Layer 1 Up,4
142,-1.45,-68.7,142,-1.29,7.38,-3.81,0.07,326,5.95,0,76.7,5.72,31.3,76.8,5.86,1.64,7.9,0.13,324,15,0,29.5,0,0,29.5,0,0,0,0,0,0,-260,53.1,-63,-260,53.3,0,27.3,1.23,320,117,0.24,12,1,15,6,Layer 1 Up,4
141,-0.8,-106,141,-0.54,7.53,-1.65,0.08,326,6.14,0,77.3,5.8,25,77.3,5.98,0.7,6.48,0.1,324,13.8,0,29.5,0,0,29.5,0,0,0,0,0,0,-255,53.4,17.5,-255,53.3,0,22.5,0.9,320,117,0.18,12,1,15,6,Layer 1 Up,4
141,0.13,62.5,141,0,0,-3.59,0.07,326,7.62,0,77.8,1.7,394,77.8,6,125,15.6,0.24,325,14,0,29.5,0,0,29.5,0,0,0,0,0,0,-249,53.3,-29.6,-249,53.3,0,21,0.89,321,120,0.17,12,1,15,6,Layer 1 Up,4
142,6.07,-31.3,142,6,0,3.17,0.06,326,12.2,0,77.9,-0.03,18.8,77.9,0,0,0.18,0.02,325,1.5,0,29.5,0,0,29.5,0,0,0,0,0,0,-244,53.3,-4.13,-244,53.3,0,19.6,0.93,321,120,0.18,12,1,17,6,Layer 1 Up,4
142,5.97,12.5,143,6,0,3.66,0.09,326,14.6,0,77.9,0,-6.25,77.9,0,0,-0.68,0.02,324,3.42,0,29.5,0,0,29.5,0,0,0,0,0,0,-239,53.3,-11.3,-239,53.3,0,26.9,0.9,320,119,0.17,12,1,17,6,Layer 1 Up,4
143,5.7,-75,143,6,0,6.68,0.1,326,13.7,0,77.9,0,0,77.9,0,0,-0.23,0.02,325,6.73,0,29.5,0,0,29.5,0,0,0,0,0,0,-233,53.3,-7.44,-233,53.3,0,24.6,0.87,322,123,0.17,12,1,17,6,Layer 1 Up,4
144,6.18,12.5,144,6,0,4.14,0.08,326,12.7,0,77.9,-0.05,-25,77.9,0,0,0.04,0.01,325,1.87,0,29.5,0,0,29.5,0,0,0,0,0,0,-228,53.3,-13.1,-228,53.3,0,23.2,1.03,321,117,0.2,12,1,2,6,Layer 1 Up,4
144,6.1,56.3,144,6,0,6.74,0.1,326,11.3,0,77.9,-0.03,-18.8,77.9,0,0,-0.81,0.02,324,0.56,0,29.5,0,0,29.5,0,0,0,0,0,0,-223,53.3,-19.1,-223,53.3,0,23.3,0.89,320,117,0.17,12,1,17,6,Layer 1 Up,4
144,1.2,-56.3,144,1.41,8.82,5.59,0.1,326,9.75,0,77.5,-5.85,-43.8,77.5,-5.83,2.11,-8.49,0.15,325,16.2,0,29.5,0,0,29.5,0,0,0,0,0,0,-217,53.2,-63.2,-217,53.3,0,22.7,0.9,321,122,0.17,12,1,17,6,Layer 1 Up,4
145,2.05,6.25,145,2.24,8.43,9.78,0.12,326,3.33,0,77,-5.25,106,76.9,-5.57,3.36,-5.27,0.09,325,13.8,0,29.5,0,0,29.5,0,0,0,0,0,0,-212,53.3,-0.38,-212,53.3,0,24.2,0.9,321,119,0.17,12,1,19,6,Layer 1 Up,4
145,3.1,75,145,3.05,7.82,7.14,0.1,326,8.31,0,76.4,-5.07,-12.5,76.4,-5.17,4.59,-5.8,0.11,324,14.9,0,29.5,0,0,29.5,0,0,0,0,0,0,-207,53.3,-9.31,-207,53.3,0,22.2,1.02,321,115,0.2,12,1,19,6,Layer 1 Up,4
145,3.92,18.8,145,3.82,7.01,4.83,0.08,326,10,0,75.9,-4.65,0,75.9,-4.62,5.76,-8.44,0.15,325,13.6,0,29.5,0,0,29.5,0,0,0,0,0,0,-201,53.2,-72.7,-201,53.3,0,26.5,1.02,321,121,0.2,12,1,19,6,Layer 1 Up,4
146,4.6,100,146,4.45,6.1,6.99,0.09,326,8.66,0,75.5,-4.07,-43.8,75.5,-4.02,6.71,-7.25,0.13,324,12,0,29.5,0,0,29.5,0,0,0,0,0,0,-196,53.2,-61,-196,53.3,0,23.5,1.04,321,117,0.2,12,1,19,6,Layer 1 Up,4
146,4.9,-12.5,146,5.01,5.02,5.05,0.09,326,12.7,0,75.1,-3.3,43.8,75.1,-3.31,7.55,-3.18,0.05,324,7.2,0,29.5,0,0,29.5,0,0,0,0,0,0,-191,53.4,27.1,-191,53.3,0,20.4,0.85,320,118,0.16,12,1,19,6,Layer 1 Up,4
147,5.28,-50,147,5.46,3.78,5.91,0.1,326,14,0,74.8,-2.38,68.7,74.8,-2.48,8.25,-2.04,0.04,325,9.01,0,29.5,0,0,29.5,0,0,0,0,0,0,-185,53.3,-2.63,-185,53.3,0,18.7,0.85,320,120,0.16,12,1,19,6,Layer 1 Up,4
147,5.75,43.8,147,5.76,2.54,6.11,0.1,326,13,0,74.6,-1.7,-6.25,74.6,-1.66,8.71,-2.73,0.07,324,7.4,0,29.5,0,0,29.5,0,0,0,0,0,0,-180,53.1,-60.9,-180,53.3,0,27.8,1.2,321,116,0.23,12,1,19,6,Layer 1 Up,4
148,6.05,18.8,148,5.95,1.2,4.21,0.09,326,14.4,0,74.5,-0.95,-43.8,74.5,-0.78,8.99,-3.08,0.06,325,5.57,0,29.5,0,0,29.5,0,0,0,0,0,0,-175,53.4,14.7,-175,53.3,0,21.2,0.89,321,118,0.17,12,1,2,6,Layer 1 Up,4
148,3.4,1030,148,6,125,17.1,0.21,326,18,0,74.5,0.08,37.5,74.5,0,0,-4.15,0.08,325,8.09,0,29.5,0,0,29.5,0,0,0,0,0,0,-169,53.3,-24.4,-169,53.3,0,20.5,0.88,321,120,0.17,12,1,19,6,Layer 1 Up,4
149,6.05,6.25,149,6,0,4.7,0.09,326,13.1,0,74.5,-0.13,-62.5,74.5,0,0,-3.38,0.07,325,3.11,0,29.5,0,0,29.5,0,0,0,0,0,0,-164,53.3,18.2,-164,53.3,0,21.4,0.98,322,117,0.19,12,1,19,6,Layer 1 Up,4
149,6.18,75,150,6,0,4.04,0.08,326,13.4,0,74.5,-0.13,-62.5,74.5,0,0,-3.21,0.07,324,3.45,0,29.5,0,0,29.5,0,0,0,0,0,0,-159,53.3,-13.9,-159,53.3,0,25.6,0.88,321,120,0.17,12,1,19,6,Layer 1 Up,4
150,6.13,56.3,150,6,0,5.51,0.09,326,13.7,0,74.5,0.13,62.5,74.5,0,0,-3.66,0.07,325,7.61,0,29.5,0,0,29.5,0,0,0,0,0,0,-153,53.3,-5.13,-153,53.3,0,25.2,0.86,322,122,0.16,12,1,19,6,Layer 1 Up,4
151,5.88,-6.25,151,6,0,6.1,0.1,326,13.7,0,74.5,-0.13,-68.7,74.5,0,0,-2.43,0.07,324,4.16,0,29.5,0,0,29.5,0,0,0,0,0,0,-148,53.3,-10.2,-148,53.3,0,21.7,1,322,118,0.19,12,1,19,6,Layer 1 Up,4
151,6.05,-31.3,151,6,0,3.84,0.07,326,13.3,0,74.5,-0.13,-62.5,74.5,0,0,-3.05,0.07,325,3.61,0,29.5,0,0,29.5,0,0,0,0,0,0,-143,53.3,-16.1,-143,53.3,0,21.5,0.87,321,119,0.17,12,1,19,6,Layer 1 Up,4
152,5.93,-75,152,6,0,4.11,0.07,326,14,0,74.5,0.15,68.7,74.5,0,0,-3.99,0.07,325,7.23,0,29.5,0,0,29.5,0,0,0,0,0,0,-137,53.2,-66.7,-137,53.3,0,23.4,0.92,321,122,0.18,12,1,19,6,Layer 1 Up,4
152,6.07,43.8,153,6,0,4.43,0.09,326,12.8,0,74.5,-0.15,-68.7,74.5,0,0,-3.06,0.06,325,3.47,0,29.5,0,0,29.5,0,0,0,0,0,0,-132,53.3,5.75,-132,53.3,0,23.8,0.89,322,119,0.17,12,1,19,6,Layer 1 Up,4
153,5.93,-12.5,153,6,0,3.63,0.09,324,15.7,0,74.5,-0.13,-56.3,74.5,0,0,-3.22,0.07,324,2.86,0,29.5,0,0,29.5,0,0,0,0,0,0,-127,53.3,-8.94,-127,53.3,0,20.9,1.01,319,116,0.2,12,1,19,6,Layer 1 Up,4
154,5.8,-62.5,154,6,0,5,0.09,324,15.6,0,74.5,0.15,68.7,74.5,0,0,-3.52,0.07,323,6.94,0,29.5,0,0,29.5,0,0,0,0,0,0,-121,53.2,-69,-121,53.3,0,25.3,1.01,319,122,0.19,12,1,2,6,Layer 1 Up,4
154,6.3,68.7,154,6,0,4.3,0.09,325,12.8,0,74.5,-0.15,-75,74.5,0,0,-2.89,0.06,324,3.58,0,29.5,0,0,29.5,0,0,0,0,0,0,-116,53.2,-66,-116,53.3,0,24.2,1.03,321,118,0.2,12,1,19,6,Layer 1 Up,4
155,6.15,93.7,155,6,0,5.12,0.1,326,13.4,0,74.5,-0.1,-50,74.5,0,0,-3.08,0.06,324,3.46,0,29.5,0,0,29.5,0,0,0,0,0,0,-111,53.4,21.6,-111,53.3,0,19.7,0.85,321,118,0.16,12,1,19,6,Layer 1 Up,4
155,5.57,-125,155,5.99,-0.35,8.1,0.16,326,15.7,0,74.5,0.28,87.5,74.5,0.25,9.06,-2.47,0.04,325,3.72,0,29.5,0,0,29.5,0,0,0,0,0,0,-105,53.3,2.69,-105,53.3,0,18,0.85,320,120,0.16,12,1,19,6,Layer 1 Up,4
156,5.85,-12.5,156,5.9,-1.65,4.68,0.1,326,15,0,74.5,1.1,25,74.5,1.11,8.92,6.52,0.13,324,8.7,0,29.5,0,0,29.5,0,0,0,0,0,0,-100,53.1,-60.3,-99.8,53.3,0,28.6,1.21,322,116,0.23,12,1,21,6,Layer 1 Up,4
157,5.88,75,157,5.66,-2.98,2.51,0.09,326,14.2,0,74.7,2.05,31.3,74.7,1.99,8.57,5.85,0.1,324,6.55,0,29.5,0,0,29.5,0,0,0,0,0,0,-94.9,53.3,11.7,-94.5,53.3,0,25.1,0.9,321,114,0.17,12,1,21,6,Layer 1 Up,4
157,5.13,-81.2,157,5.28,-4.28,13.5,0.11,326,5.99,0,74.9,2.63,-43.8,74.9,2.85,8,3.53,0.07,324,10.2,0,29.5,0,0,29.5,0,0,0,0,0,0,-89.4,53.3,-21.8,-89,53.3,0,21.9,0.87,320,119,0.17,12,1,21,6,Layer 1 Up,4
158,5,18.8,158,4.81,-5.39,4.14,0.09,325,12.3,0,75.2,3.65,-18.8,75.3,3.58,7.29,2.45,0.09,324,12.7,0,29.5,0,0,29.5,0,0,0,0,0,0,-84.3,53.3,18.8,-83.8,53.3,0,21.1,0.98,322,117,0.19,12,1,21,6,Layer 1 Up,4
