X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
162.00,-0.20,-106.00,162.00,0.00,0.00,2.21,0.05,327.00,7.15,0.00,76.30,-2.97,18.80,76.30,-3.00,0.00,-7.64,0.13,325.00,11.40,0.00,29.70,-0.03,-12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1380.00,53.50,45.50,-1380.00,53.30,0.00,16.20,0.71,322.00,118.00,0.14,12.00,1.00,2.00,3.00,Prep,3.00
162.00,-0.20,-100.00,162.00,0.00,0.00,3.32,0.05,327.00,5.73,0.00,76.00,-3.03,-6.25,76.00,-3.00,0.00,-6.96,0.11,325.00,10.90,0.00,29.70,-0.03,-12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1380.00,53.20,-8.12,-1380.00,53.30,0.00,22.70,1.05,320.00,120.00,0.20,12.00,1.00,43.00,3.00,Prep,3.00
162.00,-0.18,-87.50,162.00,0.00,0.00,4.99,0.06,327.00,3.32,0.00,75.70,-3.05,0.00,75.70,-3.00,0.00,-6.47,0.11,325.00,10.20,0.00,29.70,0.00,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1370.00,53.40,0.38,-1370.00,53.30,0.00,17.00,0.95,320.00,117.00,0.18,12.00,1.00,43.00,3.00,Prep,3.00
162.00,-0.18,-93.70,162.00,0.00,0.00,3.87,0.05,327.00,4.49,0.00,75.40,-2.97,0.00,75.40,-3.00,0.00,-7.17,0.12,325.00,10.90,0.00,29.70,-0.03,-12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1370.00,53.40,28.40,-1370.00,53.30,0.00,12.40,0.71,322.00,120.00,0.14,12.00,1.00,43.00,3.00,Prep,3.00
162.00,-0.20,-100.00,162.00,0.00,0.00,3.04,0.05,327.00,5.89,0.00,75.10,-3.03,-50.00,75.10,-3.00,0.00,-6.07,0.11,326.00,11.10,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1360.00,53.20,-36.60,-1360.00,53.30,0.00,21.30,1.08,320.00,120.00,0.21,12.00,1.00,43.00,3.00,Prep,3.00
162.00,-0.13,-25.00,162.00,-0.15,-3.43,-1.39,0.03,327.00,2.72,0.00,74.90,-3.28,-50.00,74.80,-3.00,0.17,-3.98,0.09,326.00,9.79,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1350.00,53.40,20.70,-1350.00,53.30,0.00,18.90,0.84,321.00,118.00,0.16,12.00,1.00,43.00,3.00,Prep,3.00
162.00,-0.30,93.70,162.00,-0.49,-3.39,-5.45,0.07,327.00,5.71,0.00,74.60,-3.00,-12.50,74.50,-2.96,0.56,-4.52,0.09,325.00,10.80,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1350.00,53.30,-49.60,-1350.00,53.30,0.00,23.40,0.86,322.00,117.00,0.16,12.00,1.00,45.00,3.00,Prep,3.00
162.00,-0.48,138.00,162.00,-0.83,-3.30,-6.17,0.07,327.00,5.76,0.00,74.30,-2.88,-31.30,74.30,-2.88,0.94,-8.59,0.12,325.00,8.19,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1340.00,53.30,-8.25,-1340.00,53.30,0.00,18.60,1.06,319.00,119.00,0.21,12.00,1.00,45.00,3.00,Prep,3.00
162.00,-0.93,93.70,162.00,-1.15,-3.18,-5.36,0.07,327.00,7.28,0.00,74.00,-2.67,18.80,74.00,-2.77,1.31,-2.46,0.08,325.00,12.70,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1340.00,53.40,15.70,-1340.00,53.30,0.00,19.20,0.83,321.00,119.00,0.16,12.00,1.00,45.00,3.00,Prep,3.00
162.00,-1.25,75.00,162.00,-1.46,-3.00,-5.53,0.09,326.00,8.23,0.00,73.70,-2.70,37.50,73.70,-2.62,1.67,-6.71,0.11,325.00,8.97,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-1330.00,53.30,-30.80,-1330.00,53.30,0.00,18.00,0.84,322.00,121.00,0.16,12.00,1.00,45.00,3.00,Prep,3.00
157.00,2.78,-68.70,157.00,3.00,0.00,4.49,0.07,327.00,8.40,0.00,105.00,-0.03,-6.25,105.00,0.00,0.00,2.10,0.02,326.00,1.78,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,993.00,53.40,35.20,993.00,53.30,0.00,20.50,1.00,318.00,117.00,0.19,12.00,1.00,2.00,3.00,Prep,3.00
157.00,2.88,-75.00,157.00,3.00,0.00,4.14,0.08,327.00,9.57,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.39,0.02,326.00,2.42,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,998.00,53.30,-6.38,999.00,53.30,0.00,25.50,0.91,319.00,117.00,0.17,12.00,1.00,70.00,3.00,Prep,3.00
157.00,3.05,-6.25,157.00,3.00,0.00,4.24,0.07,327.00,8.78,0.00,105.00,0.00,6.25,105.00,0.00,0.00,0.42,0.03,326.00,1.43,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,53.20,-65.60,1000.00,53.30,0.00,25.00,0.93,321.00,115.00,0.18,12.00,1.00,70.00,3.00,Prep,3.00
158.00,3.17,12.50,158.00,3.00,0.00,4.46,0.09,327.00,9.96,0.00,105.00,0.00,6.25,105.00,0.00,0.00,1.30,0.03,326.00,1.52,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1010.00,53.40,56.60,1010.00,53.30,0.00,21.10,0.91,318.00,117.00,0.17,12.00,1.00,70.00,3.00,Prep,3.00
158.00,3.10,12.50,158.00,3.00,0.00,4.80,0.10,327.00,10.40,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.01,0.03,326.00,1.52,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1010.00,53.30,-19.50,1010.00,53.30,0.00,19.70,0.93,319.00,118.00,0.18,12.00,1.00,70.00,3.00,Prep,3.00
158.00,3.03,12.50,158.00,3.00,0.00,5.32,0.11,327.00,10.80,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0.67,0.02,326.00,1.15,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1020.00,53.50,44.70,1020.00,53.30,0.00,17.50,0.77,319.00,114.00,0.15,12.00,1.00,70.00,3.00,Prep,3.00
159.00,2.95,12.50,159.00,3.00,0.00,5.90,0.11,327.00,10.30,0.00,105.00,0.03,12.50,105.00,0.00,0.00,0.92,0.02,326.00,0.61,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1020.00,53.40,44.00,1030.00,53.30,0.00,24.50,0.93,318.00,118.00,0.18,12.00,1.00,70.00,3.00,Prep,3.00
159.00,2.75,-31.30,159.00,3.00,0.00,5.41,0.10,327.00,10.20,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0.12,0.02,326.00,1.59,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1030.00,53.30,-33.90,1030.00,53.30,0.00,19.50,1.06,319.00,117.00,0.21,12.00,1.00,70.00,3.00,Prep,3.00
159.00,2.83,-25.00,159.00,3.00,0.00,6.15,0.10,327.00,10.20,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.73,0.03,326.00,8.42,0.00,28.70,0.00,-6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1040.00,53.40,3.50,1040.00,53.30,0.00,19.40,0.81,320.00,115.00,0.16,12.00,1.00,70.00,3.00,Prep,3.00
159.00,2.85,-56.30,159.00,3.00,0.00,4.62,0.08,327.00,9.63,0.00,105.00,0.03,12.50,105.00,0.00,0.00,1.64,0.02,326.00,2.10,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1040.00,53.30,-19.90,1040.00,53.30,0.00,26.70,1.01,319.00,115.00,0.19,12.00,1.00,70.00,3.00,Prep,3.00
198.00,-0.03,-25.00,198.00,0.00,0.00,-0.14,0.02,330.00,0.75,0.00,158.00,-0.05,-31.30,158.00,0.00,0.00,-2.17,0.02,328.00,4.33,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00,-0.48,0.00,329.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,3.00
198.00,0.05,12.50,198.00,0.00,0.00,-0.14,0.02,330.00,1.97,0.00,158.00,0.00,6.25,158.00,0.00,0.00,0.05,0.02,328.00,0.44,0.00,119.00,0.03,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.25,42.00,0.00,0.00,-0.48,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.10,0.02,330.00,2.36,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.22,0.02,328.00,2.49,0.00,119.00,-0.03,-6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.50,42.00,0.00,0.00,-0.48,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.34,0.03,330.00,0.50,0.00,158.00,0.00,-6.25,158.00,0.00,0.00,-1.06,0.02,328.00,2.28,0.00,119.00,-0.03,-6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,-0.03,-6.25,198.00,0.00,0.00,-1.26,0.02,330.00,2.08,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,-0.10,0.02,329.00,2.05,0.00,119.00,0.00,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.50,42.00,0.00,0.00,0.10,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,-1.10,0.02,330.00,1.81,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.06,0.02,328.00,2.16,0.00,119.00,-0.03,-6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.50,42.00,0.00,0.00,-0.48,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,-0.46,0.02,330.00,0.75,0.00,158.00,0.00,-6.25,158.00,0.00,0.00,-0.26,0.02,328.00,0.97,0.00,119.00,-0.03,-6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,-1.00,42.00,0.00,0.00,-0.09,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,6.25,198.00,0.00,0.00,-1.10,0.02,330.00,1.20,0.00,158.00,0.00,-6.25,158.00,0.00,0.00,-0.10,0.02,328.00,0.72,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00,-0.68,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,0.98,0.02,330.00,1.58,0.00,158.00,-0.05,-25.00,158.00,0.00,0.00,-1.22,0.02,329.00,2.72,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.06,42.00,0.00,0.00,0.01,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
198.00,0.00,0.00,198.00,0.00,0.00,2.90,0.03,330.00,4.60,0.00,158.00,0.00,-6.25,158.00,0.00,0.00,-1.85,0.02,329.00,3.28,0.00,119.00,-0.03,-12.50,119.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.75,42.00,0.00,0.00,-0.77,0.00,330.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,3.00
151.00,-2.95,-25.00,151.00,-3.00,0.00,-4.21,0.08,327.00,9.72,0.00,72.40,-0.10,-43.80,72.40,0.00,0.00,-1.33,0.04,326.00,3.10,0.00,27.70,0.03,6.25,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1820.00,53.30,-0.94,1820.00,53.30,0.00,18.90,0.97,323.00,117.00,0.19,12.00,1.00,2.00,3.00,Prep,3.00
150.00,-2.97,-18.80,150.00,-3.00,0.00,-4.72,0.07,327.00,6.77,0.00,72.40,-0.08,-43.80,72.40,0.00,0.00,-0.70,0.04,326.00,4.09,0.00,27.70,0.03,6.25,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1830.00,53.60,93.40,1830.00,53.30,0.00,12.70,0.75,324.00,114.00,0.14,12.00,1.00,128.00,3.00,Prep,3.00
150.00,-3.08,-6.25,150.00,-3.00,0.00,-1.67,0.05,327.00,8.68,0.00,72.40,-0.08,-37.50,72.40,0.00,0.00,-2.40,0.04,326.00,1.75,0.00,27.70,0.00,0.00,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1830.00,53.20,-57.40,1830.00,53.30,0.00,29.50,0.97,324.00,119.00,0.18,12.00,1.00,128.00,3.00,Prep,3.00
150.00,-3.17,-37.50,150.00,-3.00,0.00,-4.14,0.08,327.00,7.77,0.00,72.40,-0.13,-56.30,72.40,0.00,0.00,-1.06,0.04,326.00,3.56,0.00,27.70,0.03,12.50,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1840.00,53.40,14.50,1840.00,53.30,0.00,19.10,0.95,323.00,117.00,0.18,12.00,1.00,128.00,3.00,Prep,3.00
150.00,-3.15,-6.25,150.00,-3.00,0.00,-4.47,0.08,327.00,9.27,0.00,72.40,-0.08,-37.50,72.40,0.00,0.00,-2.14,0.05,326.00,2.65,0.00,27.70,0.00,0.00,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1840.00,53.40,2.25,1840.00,53.30,0.00,17.90,0.79,324.00,118.00,0.15,12.00,1.00,128.00,3.00,Prep,3.00
149.00,-3.15,-50.00,149.00,-3.00,0.00,-5.09,0.10,327.00,9.83,0.00,72.40,-0.10,-50.00,72.40,0.00,0.00,-1.89,0.04,326.00,2.71,0.00,27.70,0.00,-6.25,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1850.00,53.20,-90.60,1850.00,53.30,0.00,26.80,1.06,323.00,117.00,0.20,12.00,1.00,128.00,3.00,Prep,3.00
149.00,-3.10,-50.00,149.00,-3.00,0.00,-4.64,0.09,327.00,10.50,0.00,72.40,-0.08,-37.50,72.40,0.00,0.00,-2.21,0.04,326.00,2.20,0.00,27.70,0.03,6.25,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1850.00,53.50,61.20,1850.00,53.30,0.00,16.20,0.82,323.00,117.00,0.16,12.00,1.00,128.00,3.00,Prep,3.00
149.00,-3.03,-75.00,149.00,-3.00,0.00,-5.13,0.11,327.00,11.10,0.00,72.40,-0.08,-37.50,72.40,0.00,0.00,-2.33,0.04,326.00,2.13,0.00,27.70,0.03,12.50,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1860.00,53.30,-13.10,1860.00,53.30,0.00,22.30,0.83,323.00,120.00,0.16,12.00,1.00,128.00,3.00,Prep,3.00
148.00,-2.92,-18.80,148.00,-3.00,0.00,-4.48,0.08,327.00,9.84,0.00,72.40,-0.10,-43.80,72.40,0.00,0.00,-2.40,0.04,326.00,1.67,0.00,27.70,0.03,6.25,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1860.00,53.30,-15.30,1860.00,53.30,0.00,22.80,0.95,324.00,118.00,0.18,12.00,1.00,128.00,3.00,Prep,3.00
148.00,-2.95,-18.80,148.00,-3.00,0.00,-4.43,0.08,327.00,9.39,0.00,72.40,-0.05,-25.00,72.40,0.00,0.00,-2.14,0.04,326.00,2.49,0.00,27.70,-0.03,-12.50,27.70,0.00,0.00,0.00,0.00,0.00,0.00,1870.00,53.40,38.00,1870.00,53.30,0.00,19.70,0.86,324.00,118.00,0.17,12.00,1.00,128.00,3.00,Prep,3.00
152.00,-3.17,-56.30,152.00,-3.00,0.00,-4.00,0.08,327.00,10.00,0.00,89.50,-0.05,-25.00,89.50,0.00,0.00,6.54,0.09,325.00,6.54,0.00,28.70,0.00,-6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,288.00,53.50,55.10,289.00,53.30,0.00,15.10,0.73,324.00,116.00,0.14,12.00,1.00,2.00,3.00,Prep,3.00
152.00,-3.00,-43.80,152.00,-3.00,0.00,-6.13,0.10,326.00,9.23,0.00,89.50,0.05,25.00,89.50,0.00,0.00,4.01,0.10,325.00,6.27,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,293.00,53.30,-42.20,294.00,53.30,0.00,18.80,0.95,318.00,119.00,0.18,12.00,1.00,64.00,3.00,Prep,3.00
151.00,-2.85,6.25,151.00,-3.00,0.00,-5.62,0.09,327.00,9.40,0.00,89.50,0.05,25.00,89.50,0.00,0.00,4.29,0.10,326.00,5.32,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,299.00,53.40,50.10,299.00,53.30,0.00,21.60,0.88,317.00,117.00,0.17,12.00,1.00,64.00,3.00,Prep,3.00
151.00,-2.95,-6.25,151.00,-3.00,0.00,-4.69,0.09,327.00,10.70,0.00,89.50,-0.05,-25.00,89.50,0.00,0.00,5.70,0.09,325.00,7.28,0.00,28.70,-0.03,-12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,304.00,53.40,35.70,305.00,53.30,0.00,14.50,0.77,323.00,118.00,0.15,12.00,1.00,64.00,3.00,Prep,3.00
151.00,-3.00,0.00,151.00,-3.00,0.00,-3.66,0.06,327.00,7.86,0.00,89.50,0.05,25.00,89.50,0.00,0.00,6.54,0.10,326.00,3.99,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,309.00,53.50,36.60,310.00,53.30,0.00,14.40,0.73,319.00,120.00,0.14,12.00,1.00,64.00,3.00,Prep,3.00
151.00,-3.10,6.25,151.00,-3.00,0.00,-4.00,0.07,327.00,7.35,0.00,89.50,0.08,37.50,89.50,0.00,0.00,4.84,0.10,326.00,5.03,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,315.00,53.30,31.70,315.00,53.30,0.00,25.90,1.01,317.00,116.00,0.20,12.00,1.00,64.00,3.00,Prep,3.00
150.00,-3.10,12.50,150.00,-3.00,0.00,-3.14,0.04,327.00,7.82,0.00,89.50,-0.05,-31.30,89.50,0.00,0.00,5.96,0.09,326.00,6.42,0.00,28.70,-0.03,-6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,320.00,53.30,-13.30,321.00,53.30,0.00,22.60,0.79,324.00,118.00,0.15,12.00,1.00,64.00,3.00,Prep,3.00
150.00,-2.97,25.00,150.00,-3.00,0.00,-3.93,0.07,327.00,9.15,0.00,89.50,-0.03,-18.80,89.50,0.00,0.00,5.67,0.09,326.00,6.95,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,326.00,53.40,17.20,327.00,53.30,0.00,18.40,0.89,323.00,118.00,0.17,12.00,1.00,64.00,3.00,Prep,3.00
150.00,-3.00,50.00,150.00,-3.00,0.00,-3.22,0.07,327.00,8.89,0.00,89.50,-0.05,-25.00,89.50,0.00,0.00,5.97,0.08,326.00,6.42,0.00,28.70,0.00,-6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,331.00,53.30,-4.81,332.00,53.30,0.00,20.50,0.73,324.00,118.00,0.14,12.00,1.00,64.00,3.00,Prep,3.00
149.00,-3.10,0.00,149.00,-3.00,0.00,-3.67,0.10,327.00,12.50,0.00,89.50,-0.03,-18.80,89.50,0.00,0.00,6.52,0.08,326.00,5.64,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,337.00,53.30,-10.90,337.00,53.30,0.00,24.30,1.12,322.00,116.00,0.22,12.00,1.00,64.00,3.00,Prep,3.00
149.00,-3.15,-37.50,149.00,-3.00,0.00,-4.45,0.09,327.00,10.30,0.00,89.50,-0.03,-18.80,89.50,0.00,0.00,5.97,0.09,326.00,6.39,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,342.00,53.40,31.60,343.00,53.30,0.00,18.30,0.88,323.00,116.00,0.17,12.00,1.00,64.00,3.00,Prep,3.00
150.00,-3.08,6.25,150.00,-3.00,0.00,-2.02,0.06,327.00,9.64,0.00,103.00,0.05,25.00,103.00,0.00,0.00,2.14,0.05,326.00,4.72,0.00,27.70,-0.03,-12.50,27.70,0.00,0.00,0.00,0.00,0.00,0.00,742.00,53.40,57.30,742.00,53.30,0.00,21.30,0.84,317.00,116.00,0.16,12.00,1.00,2.00,3.00,Prep,3.00
150.00,-3.15,-6.25,150.00,-3.00,0.00,-5.40,0.10,327.00,8.80,0.00,103.00,-0.08,-31.30,103.00,0.00,0.00,4.35,0.07,326.00,2.79,0.00,27.70,0.03,12.50,27.70,0.00,0.00,0.00,0.00,0.00,0.00,747.00,53.30,-13.50,748.00,53.30,0.00,23.80,0.86,319.00,118.00,0.17,12.00,1.00,117.00,3.00,Prep,3.00
