X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
143,2.85,-18.8,143,3,0,4.38,0.09,327,11.7,0,77.9,0,0,77.9,0,0,-0.14,0.02,326,1.5,0,28.7,0,-6.25,28.7,0,0,0,0,0,0,39.6,53.4,30.3,40,53.3,0,16.7,0.76,323,118,0.15,12,1,58,3,Prep,2.5
143,2.92,-25,143,3,0,3.94,0.07,327,10.7,0,77.9,0,0,77.9,0,0,0.57,0.02,326,3.16,0,28.7,0,-6.25,28.7,0,0,0,0,0,0,44.9,53.3,23.7,45.4,53.3,0,22.9,0.93,322,121,0.18,12,1,58,3,Prep,2.5
143,2.97,-56.3,143,3,0,3.59,0.06,327,8.71,0,77.9,0.03,12.5,77.9,0,0,0.2,0.02,326,2.22,0,28.7,0,-6.25,28.7,0,0,0,0,0,0,50.3,53.3,-31.8,50.7,53.3,0,19.1,1.05,321,116,0.2,12,1,58,3,Prep,2.5
144,3.08,-31.3,144,3,0,3.27,0.06,327,9.48,0,77.9,0,0,77.9,0,0,-0.39,0.02,326,3.51,0,28.7,-0.03,-12.5,28.7,0,0,0,0,0,0,55.6,53.4,-5.25,56,53.3,0,17.5,0.81,323,120,0.16,12,1,58,3,Prep,2.5
149,-2.92,-18.8,149,-3,0,-6.82,0.11,327,9.45,0,89.5,0.05,25,89.5,0,0,3.46,0.08,326,7.33,0,29.7,0,-6.25,29.7,0,0,0,0,0,0,1440,53.5,68,1440,53.3,0,14.9,0.77,324,113,0.14,12,1,2,3,Prep,2.5
148,-3,12.5,148,-3,0,-1.98,0.05,327,10.3,0,89.5,0.08,31.3,89.5,0,0,3.73,0.08,326,6.71,0,29.7,0,0,29.7,0,0,0,0,0,0,1440,53.4,24.1,1440,53.3,0,16,0.78,324,118,0.15,12,1,23,3,Prep,2.5
148,-3.15,6.25,148,-3,0,-4,0.07,327,8.58,0,89.5,0.05,18.8,89.5,0,0,4.31,0.08,326,6.6,0,29.7,-0.03,-6.25,29.7,0,0,0,0,0,0,1450,53.2,-89.7,1450,53.3,0,24.4,0.96,324,118,0.18,12,1,23,3,Prep,2.5
148,-3.25,-50,148,-3,0,-3.48,0.07,327,8.36,0,89.5,0.08,31.3,89.5,0,0,4,0.08,326,6.96,0,29.7,-0.03,-6.25,29.7,0,0,0,0,0,0,1450,53.4,56.6,1450,53.3,0,18,0.87,324,118,0.17,12,1,23,3,Prep,2.5
147,-3.15,-37.5,147,-3,0,-4.97,0.1,327,10.6,0,89.5,0.03,12.5,89.5,0,0,3.73,0.08,326,7.41,0,29.7,0,-6.25,29.7,0,0,0,0,0,0,1460,53.3,2.88,1460,53.3,0,19.4,0.83,324,121,0.16,12,1,23,3,Prep,2.5
147,-3.05,-50,147,-3,0,-5.15,0.09,327,9.21,0,89.5,0.05,18.8,89.5,0,0,4.29,0.08,326,6.38,0,29.7,0,0,29.7,0,0,0,0,0,0,1460,53.2,-37.9,1460,53.3,0,23.6,0.92,324,118,0.18,12,1,23,3,Prep,2.5
147,-3,-43.8,147,-3,0,-5.79,0.11,327,11.4,0,89.5,0.03,12.5,89.5,0,0,4.57,0.08,326,6.23,0,29.7,0,0,29.7,0,0,0,0,0,0,1470,53.4,51.2,1470,53.3,0,18.9,0.85,324,118,0.16,12,1,23,3,Prep,2.5
147,-2.9,-6.25,147,-3,0,-5.2,0.09,328,9.99,0,89.5,0.03,0,89.5,0,0,3.17,0.08,326,8.06,0,29.7,0,0,29.7,0,0,0,0,0,0,1470,53.4,-11.6,1470,53.3,0,16.7,0.9,324,115,0.17,12,1,23,3,Prep,2.5
146,-2.85,6.25,146,-3,0,-5.29,0.1,328,11.5,0,89.5,0.05,18.8,89.5,0,0,3.19,0.08,326,8.07,0,29.7,-0.03,-6.25,29.7,0,0,0,0,0,0,1480,53.3,12.7,1480,53.3,0,19.5,0.86,324,118,0.16,12,1,23,3,Prep,2.5
146,-3,6.25,146,-3,0,-3.93,0.07,327,9.43,0,89.5,0.05,18.8,89.5,0,0,3.46,0.08,326,7.8,0,29.7,-0.03,-6.25,29.7,0,0,0,0,0,0,1480,53.3,1.19,1480,53.3,0,24.2,0.95,324,119,0.18,12,1,23,3,Prep,2.5
146,-3.08,18.8,146,-3,0,-2.42,0.06,327,9.03,0,89.5,0.05,18.8,89.5,0,0,4.57,0.08,326,6.07,0,29.7,-0.03,-12.5,29.7,0,0,0,0,0,0,1490,53.4,6.13,1490,53.3,0,16.9,0.87,324,117,0.17,12,1,23,3,Prep,2.5
142,-1.4,62.5,142,-1.49,2.98,-4.09,0.08,327,7.17,0,73.7,2.55,-12.5,73.7,2.6,1.72,3.82,0.07,326,7.83,0,28.7,0,0,28.7,0,0,0,0,0,0,-1210,53.2,-84.2,-1210,53.3,0,26.1,1.05,320,117,0.2,12,1,2,3,Prep,2.5
142,-1.05,62.5,142,-1.19,3.15,-6.05,0.1,327,5.92,0,73.9,2.85,18.8,74,2.76,1.37,7.98,0.15,326,10.7,0,28.7,0,0,28.7,0,0,0,0,0,0,-1210,53.4,55.9,-1210,53.3,0,15.3,0.83,318,118,0.16,12,1,87,3,Prep,2.5
142,-0.8,37.5,142,-0.86,3.29,-4.98,0.08,327,5.74,0,74.2,2.75,-6.25,74.2,2.87,1,7.06,0.13,326,12,0,28.7,0,0,28.7,0,0,0,0,0,0,-1200,53.3,-4.94,-1200,53.3,0,21.1,0.83,320,120,0.16,12,1,87,3,Prep,2.5
142,-0.35,93.7,142,-0.53,3.38,-2.7,0.07,327,6.66,0,74.5,2.9,-6.25,74.5,2.95,0.61,7.29,0.12,326,9.96,0,28.7,0,0,28.7,0,0,0,0,0,0,-1200,53.3,-13.7,-1200,53.3,0,23.3,0.95,320,117,0.18,12,1,87,3,Prep,2.5
141,-0.13,37.5,141,-0.19,3.43,-4.71,0.09,327,5.55,0,74.8,2.92,-25,74.8,2.99,0.22,5.47,0.1,326,10.8,0,28.7,0,0,28.7,0,0,0,0,0,0,-1190,53.4,27.6,-1190,53.3,0,19.5,0.88,319,119,0.17,12,1,87,3,Prep,2.5
141,0.13,56.3,141,0,0,-4.28,0.07,327,3.52,0,75,3,106,75.1,3,0,4.01,0.07,326,9.74,0,28.7,0.03,12.5,28.7,0,0,0,0,0,0,-1190,53.4,-10.4,-1190,53.3,0,14.5,0.87,320,118,0.17,12,1,87,3,Prep,2.5
141,-0.2,-100,141,0,0,-0.85,0.05,327,5.63,0,75.3,2.92,-12.5,75.4,3,0,2.07,0.05,326,8.17,0,28.7,0,6.25,28.7,0,0,0,0,0,0,-1180,53.3,15.9,-1180,53.3,0,20.8,0.98,324,119,0.19,12,1,89,3,Prep,2.5
141,0.15,62.5,141,0,0,-4.43,0.07,327,4.06,0,75.6,3.13,-25,75.7,3,0,2.38,0.05,326,8,0,28.7,0.03,12.5,28.7,0,0,0,0,0,0,-1180,53.2,-22.8,-1180,53.3,0,25.8,1,319,120,0.19,12,1,89,3,Prep,2.5
141,0.13,56.3,141,0,0,-3.89,0.07,328,3.82,0,75.9,3.2,12.5,76,3,0,4.23,0.08,326,8.26,0,28.7,0,0,28.7,0,0,0,0,0,0,-1170,53.4,19.1,-1170,53.3,0,15.9,0.86,319,118,0.17,12,1,89,3,Prep,2.5
141,0.13,56.3,141,0,0,-5.28,0.07,327,2.58,0,76.2,3.15,25,76.3,3,0,4.2,0.09,326,9.24,0,28.7,0.03,12.5,28.7,0,0,0,0,0,0,-1170,53.2,-37.3,-1160,53.3,0,26.5,0.92,320,118,0.18,12,1,89,3,Prep,2.5
144,-0.15,-75,144,0,0,-1.69,0.05,327,2.53,0,95.7,-2.92,-56.3,95.7,-3,0,-6.7,0.1,326,10.9,0,27.7,0.05,18.8,27.7,0,0,0,0,0,0,1370,53.3,-14,1370,53.3,0,16.9,0.76,323,122,0.15,12,1,2,3,Prep,2.5
144,-0.1,-62.5,144,0.06,2.27,-1.07,0.04,327,2.21,0,95.5,-3.33,-43.8,95.5,-3,0.04,-6.14,0.13,326,11.5,0,27.7,0.03,12.5,27.7,0,0,0,0,0,0,1380,53.3,-5.31,1380,53.3,0,19.3,0.98,322,117,0.19,12,1,119,3,Prep,2.5
144,0.05,-113,144,0.3,2.26,4.32,0.06,328,6.37,0,95.2,-2.9,18.8,95.2,-2.99,0.22,-7.35,0.1,326,8.75,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,1380,53.3,-36.6,1380,53.3,0,19.3,0.9,322,115,0.17,12,1,120,3,Prep,2.5
144,0.7,100,144,0.53,2.23,1.11,0.05,327,3.22,0,94.9,-2.97,-37.5,94.9,-2.95,0.4,-7.4,0.13,326,9.94,0,27.7,0.03,12.5,27.7,0,0,0,0,0,0,1390,53.3,-2.06,1390,53.3,0,21.3,0.99,321,115,0.19,12,1,120,3,Prep,2.5
144,0.63,-62.5,144,0.75,2.2,5.04,0.08,327,7.99,0,94.6,-2.78,12.5,94.6,-2.91,0.56,-6.07,0.08,326,8.72,0,27.7,-0.03,-6.25,27.7,0,0,0,0,0,0,1400,53.2,-40.2,1400,53.3,0,26.2,0.95,322,120,0.18,12,1,120,3,Prep,2.5
145,0.8,-87.5,145,0.96,2.15,6.8,0.1,327,7.68,0,94.3,-2.75,56.3,94.3,-2.84,0.73,-3.82,0.09,326,11.1,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,1400,53.4,11.2,1400,53.3,0,19.3,0.82,322,116,0.16,12,1,120,3,Prep,2.5
145,1.27,93.7,145,1.17,2.09,4.31,0.1,327,8.01,0,94.1,-2.92,-43.8,94,-2.76,0.88,-6.66,0.12,326,10.2,0,27.7,0.03,12.5,27.7,0,0,0,0,0,0,1410,53.3,-75.7,1410,53.3,0,17.9,0.9,323,120,0.17,12,1,120,3,Prep,2.5
145,1.55,75,145,1.37,2.02,4.29,0.09,327,6.37,0,93.8,-2.65,6.25,93.8,-2.67,1.03,-7.37,0.13,326,11.3,0,27.7,0,0,27.7,0,0,0,0,0,0,1410,53.4,67.1,1410,53.3,0,17.9,0.91,323,119,0.17,12,1,120,3,Prep,2.5
145,1.35,-81.2,145,1.58,1.93,3.85,0.07,327,9.08,0,93.5,-2.58,25,93.5,-2.55,1.19,-5.91,0.1,326,10,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,1420,53.5,62.7,1420,53.3,0,14.8,0.76,321,114,0.14,12,1,120,3,Prep,2.5
145,1.98,50,145,1.77,1.83,3.79,0.08,327,6.34,0,93.2,-2.35,-50,93.2,-2.42,1.34,-4.77,0.07,326,6.57,0,27.7,0.03,12.5,27.7,0,0,0,0,0,0,1420,53.4,64.3,1420,53.3,0,17.6,0.87,322,117,0.16,12,1,120,3,Prep,2.5
150,-2.9,0,150,-3,0,-4.69,0.08,327,10.3,0,103,-0.03,-18.8,103,0,0,2.58,0.05,326,5.99,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,1160,53.4,10.9,1160,53.3,0,18.4,0.82,324,118,0.16,12,1,2,3,Prep,2.5
150,-2.88,12.5,150,-3,0,-4.21,0.08,327,9.08,0,103,0,6.25,103,0,0,3.12,0.07,326,3.46,0,27.7,0.03,12.5,27.7,0,0,0,0,0,0,1170,53.4,20.8,1170,53.3,0,21.6,0.94,317,115,0.18,12,1,117,3,Prep,2.5
150,-3.05,18.8,150,-3,0,-3.01,0.08,328,11.5,0,103,-0.03,-18.8,103,0,0,2.67,0.05,326,6.12,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,1170,53.3,-30.7,1170,53.3,0,21.4,0.96,323,117,0.19,12,1,117,3,Prep,2.5
150,-3.13,18.8,150,-3,0,-2.75,0.07,327,10.9,0,103,0,-6.25,103,0,0,3.02,0.05,326,5.76,0,27.7,-0.05,-25,27.7,0,0,0,0,0,0,1180,53.5,62.9,1180,53.3,0,14.1,0.74,324,115,0.14,12,1,117,3,Prep,2.5
149,-3.2,-25,149,-3,0,-4.04,0.09,328,8.71,0,103,0.03,18.8,103,0,0,3.73,0.07,326,2.68,0,27.7,0.03,12.5,27.7,0,0,0,0,0,0,1180,53.4,68.6,1180,53.3,0,18.7,0.86,317,116,0.16,12,1,117,3,Prep,2.5
149,-3.03,-18.8,149,-3,0,-6.34,0.1,327,9.79,0,103,-0.05,-31.3,103,0,0,2.9,0.05,326,6.11,0,27.7,-0.05,-25,27.7,0,0,0,0,0,0,1190,53.3,-25.8,1190,53.3,0,22.4,0.96,323,117,0.19,12,1,117,3,Prep,2.5
149,-2.95,0,149,-3,0,-5.52,0.11,327,12.3,0,103,-0.03,-18.8,103,0,0,2.23,0.05,326,6.88,0,27.7,-0.05,-25,27.7,0,0,0,0,0,0,1190,53.4,4.81,1190,53.3,0,18.3,0.77,324,119,0.15,12,1,117,3,Prep,2.5
148,-2.85,25,148,-3,0,-5.58,0.11,327,10.3,0,103,0.05,25,103,0,0,2.28,0.07,326,4.26,0,27.7,0.03,18.8,27.7,0,0,0,0,0,0,1200,53.4,31.7,1200,53.3,0,14.8,0.77,319,118,0.15,12,1,117,3,Prep,2.5
148,-2.97,-18.8,148,-3,0.11,-7.01,0.11,327,8.79,0,103,-0.15,0,103,-0.16,-2.27,-0.38,0.02,326,1.39,0,27.7,0.05,18.8,27.7,0,0,0,0,0,0,1200,53.3,3.94,1200,53.3,0,24.8,1.03,319,118,0.2,12,1,117,3,Prep,2.5
148,-3,-37.5,148,-2.97,0.29,-4.12,0.09,327,11.8,0,103,-0.38,6.25,103,-0.39,-2.25,-4.15,0.07,326,7.19,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,1210,53.4,3.5,1210,53.3,0,20.4,0.92,320,115,0.18,12,1,119,3,Prep,2.5
157,2.97,37.5,157,3,0,3.36,0.06,327,7.15,0,105,0,0,105,0,0,0.76,0.03,326,1.22,0,28.7,0.03,12.5,28.7,0,0,0,0,0,0,1410,53.5,56.8,1410,53.3,0,16,0.69,323,116,0.13,12,1,2,3,Prep,2.5
157,2.8,-68.7,157,3,0,4.67,0.07,327,10,0,105,0.03,12.5,105,0,0,0.03,0.02,326,0.81,0,28.7,0,6.25,28.7,0,0,0,0,0,0,1420,53.4,41.6,1420,53.3,0,21.4,0.86,321,119,0.17,12,1,71,3,Prep,2.5
157,2.95,18.8,157,3,0,3.07,0.07,327,9.9,0,105,0.03,6.25,105,0,0,1.3,0.02,326,1.48,0,28.7,0,0,28.7,0,0,0,0,0,0,1420,53.4,38.9,1420,53.3,0,15.1,0.75,322,119,0.14,12,1,71,3,Prep,2.5
158,3.2,25,158,3,0,3.94,0.08,327,8.58,0,105,0.03,6.25,105,0,0,0.5,0.02,326,1.86,0,28.7,0,0,28.7,0,0,0,0,0,0,1430,53.3,-29.3,1430,53.3,0,20.7,0.79,323,116,0.15,12,1,71,3,Prep,2.5
158,3.1,-18.8,158,3,0,4.12,0.07,327,10.3,0,105,0,0,105,0,0,0.16,0.03,326,1.69,0,28.7,0,-6.25,28.7,0,0,0,0,0,0,1430,53.3,10.5,1430,53.3,0,20.8,0.86,322,117,0.17,12,1,71,3,Prep,2.5
158,3.05,43.8,158,3,0,4.97,0.1,327,10,0,105,0.03,12.5,105,0,0,1.14,0.05,326,2.16,0,28.7,0,0,28.7,0,0,0,0,0,0,1440,53.4,30.1,1440,53.3,0,22.6,0.82,322,117,0.16,12,1,71,3,Prep,2.5
159,3,62.5,159,3,0,5.9,0.1,327,9.15,0,105,0,0,105,0,0,-0.88,0.04,326,6.19,0,28.7,0,-6.25,28.7,0,0,0,0,0,0,1440,53.3,-45.1,1440,53.3,0,25.6,0.88,322,116,0.17,12,1,71,3,Prep,2.5
159,2.95,50,159,3,0,4.68,0.09,327,9.74,0,105,0.03,12.5,105,0,0,0.25,0.03,326,1.57,0,28.7,0,0,28.7,0,0,0,0,0,0,1450,53.4,35.9,1450,53.3,0,17.3,0.97,322,118,0.19,12,1,71,3,Prep,2.5
159,2.95,31.3,159,3,0,5.01,0.08,327,8.39,0,105,0,0,105,0,0,0.08,0.03,326,0.94,0,28.7,0.03,6.25,28.7,0,0,0,0,0,0,1450,53.3,-6.13,1450,53.3,0,23.7,0.9,322,115,0.17,12,1,71,3,Prep,2.5
159,2.97,6.25,159,3,0,3.28,0.07,327,9.07,0,105,0,0,105,0,0,1.18,0.03,326,2.79,0,28.7,0,0,28.7,0,0,0,0,0,0,1460,53.4,7.5,1460,53.3,0,17.5,0.82,322,114,0.16,12,1,71,3,Prep,2.5
149,-2.95,6.25,149,-3,0,-5.94,0.1,327,10.3,0,73,0,0,73,0,0,0.7,0.02,326,1.28,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-835,53.6,87.6,-834,53.3,0,12.5,0.74,320,116,0.14,12,1,2,3,Layer 1 Up,2.5
149,-2.85,25,149,-3,0,-6.2,0.11,327,11.2,0,73,-0.05,-18.8,73,0,0,1.02,0.02,326,1.48,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-829,53.2,-50.8,-829,53.3,0,29.4,1,321,119,0.19,12,1,97,3,Layer 1 Up,2.5
148,-2.78,43.8,148,-3,0,-5.1,0.09,327,11.5,0,73,0,0,73,0,0,0.22,0.02,326,1.63,0,27.7,-0.03,-12.5,27.7,0,0,0,0,0,0,-824,53.4,18.1,-823,53.3,0,18.5,0.95,319,117,0.18,12,1,97,3,Layer 1 Up,2.5
148,-2.78,75,148,-3,0,-6.31,0.09,327,9.24,0,73,-0.08,-31.3,73,0,0,-0.42,0.02,326,3.54,0,27.7,0,-6.25,27.7,0,0,0,0,0,0,-819,53.4,-0.63,-818,53.3,0,17.2,0.82,321,119,0.16,12,1,97,3,Layer 1 Up,2.5
