X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
141.00,0.15,68.70,141.00,0.00,0.00,-3.09,0.06,327.00,2.92,0.00,77.80,-0.03,0.00,77.80,0.00,0.00,1.22,0.02,326.00,0.76,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.56,-978.00,0.00,0.00,-0.16,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.10,37.50,141.00,0.00,0.00,-3.59,0.06,327.00,2.71,0.00,77.80,0.00,-6.25,77.80,0.00,0.00,0.24,0.02,326.00,1.70,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.50,-978.00,0.00,0.00,0.11,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.05,25.00,141.00,0.00,0.00,-1.05,0.03,328.00,6.24,0.00,77.80,-0.03,-12.50,77.80,0.00,0.00,0.71,0.02,326.00,1.75,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.25,-978.00,0.00,0.00,-0.42,0.00,327.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,4.00
141.00,0.00,-6.25,141.00,0.00,0.00,-1.44,0.06,327.00,3.45,0.00,77.80,0.00,6.25,77.80,0.00,0.00,0.54,0.02,326.00,0.97,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.00,-978.00,0.00,0.00,-0.16,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.08,-37.50,141.00,0.00,0.00,-1.10,0.05,327.00,3.35,0.00,77.80,0.05,25.00,77.80,0.00,0.00,2.14,0.02,326.00,1.79,0.00,55.70,0.03,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.00,-978.00,0.00,0.00,-0.94,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.03,-6.25,141.00,0.00,0.00,-0.80,0.03,328.00,6.44,0.00,77.80,0.00,-6.25,77.80,0.00,0.00,0.85,0.02,326.00,0.88,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.50,-978.00,0.00,0.00,-0.67,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.03,-25.00,141.00,0.00,0.00,-1.90,0.05,327.00,2.14,0.00,77.80,0.03,18.80,77.80,0.00,0.00,-1.31,0.03,326.00,2.49,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.50,-978.00,0.00,0.00,-0.67,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.08,-31.30,141.00,0.00,0.00,-0.55,0.05,328.00,3.61,0.00,77.80,0.00,0.00,77.80,0.00,0.00,-0.23,0.02,326.00,1.57,0.00,55.70,0.00,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.81,-978.00,0.00,0.00,-1.20,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.03,-18.80,141.00,0.00,0.00,-3.09,0.05,327.00,0.96,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.69,0.02,326.00,0.35,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.25,-978.00,0.00,0.00,-0.68,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.05,-25.00,141.00,0.00,0.00,-1.40,0.05,327.00,2.54,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.38,0.02,326.00,0.66,0.00,55.70,0.03,12.50,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.25,-978.00,0.00,0.00,-1.20,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.05,-25.00,141.00,0.00,0.00,-1.15,0.05,327.00,2.64,0.00,77.80,0.00,6.25,77.80,0.00,0.00,1.08,0.02,326.00,1.34,0.00,55.70,0.03,12.50,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,1.06,-978.00,0.00,0.00,-0.94,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.00,-6.25,141.00,0.00,0.00,-2.54,0.05,327.00,2.00,0.00,77.80,0.00,0.00,77.80,0.00,0.00,-0.30,0.02,326.00,1.76,0.00,55.70,0.03,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.50,-978.00,0.00,0.00,0.11,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.13,-68.70,141.00,0.00,0.00,-2.49,0.04,328.00,2.28,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.54,0.02,326.00,1.13,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.75,-978.00,0.00,0.00,0.11,0.00,327.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,4.00
141.00,0.18,81.20,141.00,0.00,0.00,-4.48,0.06,327.00,1.99,0.00,77.80,0.03,12.50,77.80,0.00,0.00,0.78,0.02,326.00,1.57,0.00,55.70,0.00,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-1.38,-978.00,0.00,0.00,-0.16,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.10,50.00,141.00,0.00,0.00,-3.59,0.06,327.00,1.87,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.31,0.02,326.00,1.03,0.00,55.70,0.00,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.50,-978.00,0.00,0.00,-0.94,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.13,62.50,141.00,0.00,0.00,-3.29,0.05,327.00,3.35,0.00,77.80,0.00,6.25,77.80,0.00,0.00,1.39,0.02,326.00,1.31,0.00,55.70,0.00,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-1.38,-978.00,0.00,0.00,-0.94,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.10,-56.30,141.00,0.00,0.00,-1.95,0.04,327.00,2.89,0.00,77.80,0.00,0.00,77.80,0.00,0.00,1.53,0.02,326.00,0.65,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.00,-978.00,0.00,0.00,-1.20,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.13,62.50,141.00,0.00,0.00,-3.34,0.05,327.00,3.60,0.00,77.80,0.00,0.00,77.80,0.00,0.00,1.60,0.02,326.00,0.85,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.50,-978.00,0.00,0.00,-0.15,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.13,62.50,141.00,0.00,0.00,-2.20,0.06,327.00,4.86,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.92,0.02,326.00,0.97,0.00,55.70,-0.03,-6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.00,-978.00,0.00,0.00,-0.41,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.10,50.00,141.00,0.00,0.00,-2.79,0.05,327.00,4.09,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.61,0.02,326.00,1.33,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.31,-978.00,0.00,0.00,-0.94,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,-0.18,-81.20,141.00,0.00,0.00,-3.04,0.04,327.00,1.12,0.00,77.80,0.00,0.00,77.80,0.00,0.00,0.31,0.03,326.00,1.23,0.00,55.70,0.00,0.00,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,-0.25,-978.00,0.00,0.00,-0.94,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
141.00,0.08,37.50,141.00,0.00,0.00,-2.95,0.05,327.00,3.22,0.00,77.80,0.00,0.00,77.80,0.00,0.00,1.78,0.02,326.00,2.51,0.00,55.70,0.00,6.25,55.70,0.00,0.00,0.00,0.00,0.00,0.00,-978.00,0.00,0.25,-978.00,0.00,0.00,-0.67,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
158.00,11.70,-106.00,158.00,12.00,0.00,7.17,0.14,324.00,21.50,0.00,105.00,0.00,6.25,105.00,0.00,0.00,-0.43,0.02,323.00,1.17,0.00,28.70,-0.03,-6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1790.00,53.20,-47.70,1790.00,53.30,0.00,26.60,1.09,316.00,118.00,0.21,12.00,1.00,2.00,12.00,Layer 1 Up,4.00
159.00,11.70,-106.00,159.00,12.00,0.00,8.63,0.13,324.00,20.40,0.00,105.00,0.00,0.00,105.00,0.00,0.00,-0.73,0.02,323.00,0.60,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1800.00,53.30,-11.60,1800.00,53.30,0.00,18.80,1.00,320.00,117.00,0.19,12.00,1.00,70.00,12.00,Layer 1 Up,4.00
160.00,12.30,31.30,160.00,11.80,-8.53,5.40,0.10,324.00,22.60,0.00,105.00,-1.48,-93.70,105.00,-1.97,-54.30,-8.33,0.13,323.00,9.53,0.00,28.70,-0.03,-12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1810.00,53.40,12.00,1810.00,53.30,0.00,19.20,0.75,322.00,117.00,0.14,12.00,1.00,70.00,12.00,Layer 1 Up,4.00
161.00,10.00,-68.70,161.00,9.87,-30.80,6.55,0.12,324.00,18.10,0.00,105.00,-6.30,18.80,105.00,-6.82,-45.50,-4.17,0.13,323.00,14.40,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1810.00,53.30,22.30,1810.00,53.30,0.00,22.20,0.92,315.00,118.00,0.18,12.00,1.00,71.00,12.00,Layer 1 Up,4.00
162.00,6.25,50.00,162.00,5.64,-48.30,4.20,0.08,324.00,12.20,0.00,104.00,-10.60,-113.00,104.00,-10.60,-26.30,-5.61,0.13,323.00,21.70,0.00,28.70,-0.03,-12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1820.00,53.50,41.50,1820.00,53.30,0.00,15.20,0.82,321.00,117.00,0.16,12.00,1.00,71.00,12.00,Layer 1 Up,4.00
162.00,0.90,12.50,162.00,0.37,-55.90,2.74,0.06,324.00,4.51,0.00,103.00,-11.70,75.00,103.00,-11.80,40.80,-7.46,0.13,323.00,22.80,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1820.00,53.30,-31.50,1820.00,53.30,0.00,26.00,0.85,321.00,119.00,0.16,12.00,1.00,71.00,12.00,Layer 1 Up,4.00
162.00,-0.13,-56.30,162.00,0.00,0.00,2.50,0.04,324.00,2.81,0.00,102.00,-12.10,31.30,102.00,-12.00,0.00,-4.31,0.08,323.00,20.70,0.00,28.70,-0.03,-12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1830.00,53.30,-12.20,1830.00,53.30,0.00,26.10,0.92,316.00,119.00,0.18,12.00,1.00,71.00,12.00,Layer 1 Up,4.00
162.00,0.15,81.20,162.00,0.00,0.00,1.94,0.04,324.00,2.60,0.00,101.00,-3.88,1460.00,101.00,0.00,281.00,7.51,0.10,323.00,6.34,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1830.00,53.40,18.00,1830.00,53.30,0.00,16.00,0.83,321.00,121.00,0.16,12.00,1.00,73.00,12.00,Layer 1 Up,4.00
162.00,0.15,81.20,162.00,0.00,0.00,2.22,0.04,324.00,1.66,0.00,99.80,-10.20,456.00,99.80,-1.46,989.00,12.50,0.19,323.00,2.22,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1840.00,53.30,-57.40,1840.00,53.30,0.00,24.20,0.91,321.00,116.00,0.18,12.00,1.00,73.00,12.00,Layer 1 Up,4.00
161.00,-12.20,-156.00,161.00,-12.00,0.00,-5.55,0.12,324.00,22.80,0.00,99.80,0.05,31.30,99.80,0.00,0.00,0.46,0.03,323.00,2.70,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1840.00,53.40,47.30,1840.00,53.30,0.00,19.20,0.93,321.00,117.00,0.18,12.00,1.00,73.00,12.00,Layer 1 Up,4.00
151.00,0.08,37.50,151.00,0.00,0.00,0.05,0.02,325.00,2.16,0.00,73.00,0.00,0.00,73.00,0.00,0.00,0.06,0.03,324.00,0.53,0.00,31.60,-12.10,-43.80,31.50,-12.00,0.00,0.00,0.00,0.00,0.00,1360.00,53.30,-55.30,1360.00,53.30,0.00,24.10,0.90,321.00,115.00,0.17,12.00,1.00,2.00,12.00,Layer 1 Up,4.00
151.00,-0.08,-37.50,151.00,0.00,0.00,1.08,0.02,325.00,2.02,0.00,73.00,-0.03,-12.50,73.00,0.00,0.00,-0.26,0.03,323.00,1.13,0.00,30.40,-11.90,31.30,30.30,-12.00,0.00,0.00,0.00,0.00,0.00,1360.00,53.20,-40.60,1360.00,53.30,0.00,27.90,0.91,319.00,121.00,0.17,12.00,1.00,55.00,12.00,Layer 1 Up,4.00
151.00,-0.08,-37.50,151.00,0.00,0.00,1.40,0.02,325.00,2.05,0.00,73.00,0.00,0.00,73.00,0.00,0.00,-3.77,0.02,323.00,5.82,0.00,29.20,-12.10,18.80,29.10,-12.00,0.00,0.00,0.00,0.00,0.00,1370.00,53.30,7.44,1370.00,53.30,0.00,21.60,1.15,315.00,116.00,0.22,12.00,1.00,55.00,12.00,Layer 1 Up,4.00
