X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
167.00,-18.10,-56.30,167.00,-17.90,0.00,-6.09,0.09,329.00,29.50,0.00,102.00,-32.50,6.25,102.00,-32.40,0.00,-7.98,0.17,327.00,50.50,0.01,60.90,-33.70,-18.80,60.60,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,0.75,-2060.00,0.00,0.00,0.13,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
165.00,-18.00,-12.50,165.00,-17.90,0.00,-6.69,0.10,329.00,30.10,0.00,98.80,-32.50,-31.30,98.60,-32.40,0.00,-7.72,0.16,327.00,47.30,0.01,57.50,-33.70,-31.30,57.20,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,-0.63,-2060.00,0.00,0.00,0.31,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
163.00,-17.90,-50.00,163.00,-17.90,0.00,-7.60,0.15,329.00,30.00,0.01,95.60,-32.20,75.00,95.30,-32.40,0.00,-13.50,0.18,327.00,48.60,0.01,54.20,-33.50,-12.50,53.90,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,-0.06,-2060.00,0.00,0.00,0.20,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
162.00,-17.90,31.30,162.00,-17.90,0.00,-7.07,0.12,329.00,27.10,0.00,92.40,-32.20,12.50,92.10,-32.40,0.00,-11.70,0.19,327.00,50.20,0.01,50.80,-33.60,-18.80,50.50,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,0.25,-2060.00,0.00,0.00,0.43,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
160.00,-17.80,-18.80,160.00,-17.90,0.00,-8.35,0.14,328.00,29.80,0.01,89.10,-32.60,-138.00,88.90,-32.40,0.00,-8.91,0.17,327.00,48.50,0.01,47.40,-33.50,18.80,47.20,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,0.69,-2060.00,0.00,0.00,-0.28,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
158.00,-18.00,-56.30,158.00,-17.90,0.00,-6.85,0.10,329.00,28.60,0.00,85.90,-32.30,43.80,85.60,-32.40,0.00,-10.40,0.19,327.00,49.00,0.01,44.10,-33.60,-25.00,43.80,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,-0.50,-2060.00,0.00,0.00,-0.40,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
156.00,-17.90,-31.30,156.00,-17.90,0.00,-9.81,0.13,329.00,29.90,0.00,82.60,-32.60,-75.00,82.40,-32.40,0.00,-7.12,0.17,327.00,51.10,0.01,40.70,-33.60,25.00,40.40,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,0.75,-2060.00,0.00,0.00,2.08,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
155.00,-17.80,37.50,154.00,-17.90,0.00,-6.72,0.11,329.00,30.40,0.00,79.40,-32.60,6.25,79.10,-32.40,0.00,-6.02,0.13,327.00,49.00,0.01,37.30,-33.60,-12.50,37.10,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,-1.19,-2060.00,0.00,0.00,-0.40,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
153.00,-18.00,31.30,153.00,-17.90,0.00,-5.31,0.12,329.00,28.60,0.00,76.20,-32.10,138.00,75.90,-32.40,0.00,-9.76,0.20,327.00,50.30,0.01,34.00,-33.70,-6.25,33.70,-33.60,0.00,0.00,0.00,0.00,0.00,-2060.00,0.00,-0.25,-2060.00,0.00,0.00,0.25,0.00,329.00,0.00,0.00,12.00,1.00,7.00,50.00,Prep,4.00
162.00,0.15,87.50,162.00,0.00,0.00,2.22,0.05,327.00,2.23,0.00,76.00,-2.97,-25.00,76.00,-3.00,0.00,-6.30,0.11,325.00,10.30,0.00,29.70,0.03,12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,816.00,53.30,-26.30,816.00,53.30,0.00,21.70,0.97,323.00,120.00,0.19,12.00,1.00,2.00,3.00,Prep,4.00
162.00,0.23,113.00,162.00,0.00,0.00,1.10,0.05,327.00,2.74,0.00,75.70,-2.78,-31.30,75.70,-3.00,0.00,-6.55,0.10,326.00,10.60,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,821.00,53.40,1.13,822.00,53.30,0.00,18.40,0.82,323.00,118.00,0.16,12.00,1.00,44.00,3.00,Prep,4.00
162.00,0.20,100.00,162.00,0.00,0.00,2.50,0.05,327.00,1.42,0.00,75.40,-2.88,-37.50,75.40,-3.00,0.00,-6.72,0.09,326.00,8.98,0.00,29.70,0.00,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,827.00,53.40,57.50,827.00,53.30,0.00,18.70,0.89,323.00,120.00,0.17,12.00,1.00,44.00,3.00,Prep,4.00
162.00,0.15,75.00,162.00,0.00,0.00,1.94,0.05,327.00,1.58,0.00,75.10,-2.80,12.50,75.10,-3.00,0.00,-3.49,0.06,326.00,8.96,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,832.00,53.40,-17.40,832.00,53.30,0.00,13.70,0.97,323.00,117.00,0.19,12.00,1.00,44.00,3.00,Prep,4.00
162.00,-0.03,31.30,162.00,-0.15,-3.43,-0.26,0.02,327.00,0.41,0.00,74.90,-3.20,-62.50,74.80,-3.00,0.17,-4.43,0.10,325.00,10.30,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,837.00,53.40,33.90,838.00,53.30,0.00,16.40,0.78,323.00,118.00,0.15,12.00,1.00,44.00,3.00,Prep,4.00
162.00,-0.73,-150.00,162.00,-0.49,-3.39,-3.36,0.07,327.00,3.79,0.00,74.60,-3.08,-50.00,74.50,-2.96,0.56,-4.23,0.09,325.00,11.00,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,843.00,53.30,1.38,843.00,53.30,0.00,23.30,1.04,323.00,121.00,0.20,12.00,1.00,44.00,3.00,Prep,4.00
162.00,-1.02,-119.00,162.00,-0.83,-3.30,-1.94,0.05,327.00,4.01,0.00,74.30,-2.88,-31.30,74.30,-2.88,0.94,-6.76,0.12,325.00,11.10,0.00,29.70,0.03,12.50,29.70,0.00,0.00,0.00,0.00,0.00,0.00,848.00,53.40,8.00,848.00,53.30,0.00,15.40,0.93,323.00,118.00,0.18,12.00,1.00,44.00,3.00,Prep,4.00
162.00,-1.30,-93.70,162.00,-1.17,-3.18,-5.26,0.08,327.00,8.15,0.00,74.00,-2.67,-25.00,74.00,-2.76,1.33,-5.29,0.09,325.00,10.40,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,853.00,53.30,-21.60,854.00,53.30,0.00,20.00,0.77,323.00,120.00,0.15,12.00,1.00,44.00,3.00,Prep,4.00
162.00,-1.58,-100.00,162.00,-1.46,-3.00,-3.88,0.09,327.00,7.36,0.00,73.70,-2.88,-31.30,73.70,-2.62,1.67,-4.43,0.11,326.00,10.90,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,859.00,53.30,-9.81,859.00,53.30,0.00,19.60,1.01,323.00,119.00,0.20,12.00,1.00,44.00,3.00,Prep,4.00
162.00,-1.95,-75.00,162.00,-1.75,-2.79,-2.55,0.06,327.00,5.56,0.00,73.50,-2.45,0.00,73.40,-2.44,2.00,-7.58,0.12,325.00,10.90,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,864.00,53.50,61.90,864.00,53.30,0.00,14.00,0.80,323.00,120.00,0.15,12.00,1.00,44.00,3.00,Prep,4.00
161.00,-2.03,25.00,161.00,-2.03,-2.54,-4.34,0.08,327.00,9.10,0.00,73.20,-2.25,-25.00,73.20,-2.21,2.32,-5.62,0.10,326.00,9.62,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,870.00,53.30,13.70,870.00,53.30,0.00,19.20,0.97,320.00,117.00,0.19,12.00,1.00,44.00,3.00,Prep,4.00
161.00,-2.38,-18.80,161.00,-2.26,-2.27,-5.79,0.10,327.00,7.95,0.00,73.00,-2.10,-31.30,73.00,-1.97,2.58,-6.05,0.12,325.00,10.10,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,875.00,53.40,48.40,875.00,53.30,0.00,18.40,0.96,323.00,119.00,0.18,12.00,1.00,44.00,3.00,Prep,4.00
161.00,-2.58,-18.80,161.00,-2.47,-1.96,-3.50,0.07,327.00,7.36,0.00,72.80,-1.75,-12.50,72.80,-1.70,2.83,-7.51,0.13,326.00,10.40,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,880.00,53.30,-7.00,880.00,53.30,0.00,18.10,0.88,323.00,119.00,0.17,12.00,1.00,44.00,3.00,Prep,4.00
146.00,-2.97,68.70,146.00,-3.00,0.10,-3.58,0.07,327.00,9.65,0.00,73.00,0.03,-68.70,73.00,0.17,1.89,1.79,0.05,326.00,5.84,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1660.00,53.40,37.60,1660.00,53.30,0.00,19.70,0.80,319.00,115.00,0.15,12.00,1.00,2.00,3.00,Prep,4.00
146.00,-3.08,25.00,146.00,-2.98,0.22,-4.46,0.08,327.00,8.55,0.00,73.00,0.23,-43.80,73.00,0.36,1.88,3.32,0.05,326.00,5.45,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1670.00,53.20,-42.80,1670.00,53.30,0.00,25.10,0.88,321.00,120.00,0.17,12.00,1.00,56.00,3.00,Prep,4.00
145.00,-3.05,-12.50,145.00,-2.95,0.34,-5.71,0.10,327.00,9.40,0.00,73.10,0.43,-37.50,73.10,0.54,1.86,5.00,0.09,326.00,7.46,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1670.00,53.40,27.10,1670.00,53.30,0.00,22.00,1.02,318.00,114.00,0.20,12.00,1.00,56.00,3.00,Prep,4.00
145.00,-2.85,-6.25,145.00,-2.91,0.46,-6.52,0.11,327.00,9.74,0.00,73.10,0.63,-25.00,73.10,0.73,1.83,2.92,0.03,326.00,3.34,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1680.00,53.40,31.20,1680.00,53.30,0.00,18.30,0.80,320.00,116.00,0.15,12.00,1.00,56.00,3.00,Prep,4.00
145.00,-2.67,43.80,145.00,-2.86,0.57,-5.53,0.10,327.00,11.00,0.00,73.20,0.90,-12.50,73.20,0.91,1.80,5.10,0.08,326.00,5.47,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1680.00,53.30,-51.10,1680.00,53.30,0.00,20.80,0.86,321.00,120.00,0.17,12.00,1.00,56.00,3.00,Prep,4.00
145.00,-2.70,62.50,145.00,-2.80,0.68,-4.56,0.07,327.00,7.78,0.00,73.30,1.08,-25.00,73.30,1.09,1.76,6.33,0.10,326.00,6.89,0.00,28.70,-0.03,-6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1690.00,53.40,54.20,1690.00,53.30,0.00,20.20,0.89,318.00,115.00,0.17,12.00,1.00,56.00,3.00,Prep,4.00
144.00,-2.80,-6.25,144.00,-2.72,0.79,-4.97,0.10,327.00,9.40,0.00,73.40,1.20,-37.50,73.40,1.26,1.72,5.07,0.07,326.00,5.72,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1690.00,53.30,-27.40,1690.00,53.30,0.00,26.00,0.98,320.00,115.00,0.19,12.00,1.00,56.00,3.00,Prep,4.00
144.00,-2.42,62.50,144.00,-2.64,0.90,-4.99,0.08,327.00,8.57,0.00,73.60,1.38,-12.50,73.60,1.43,1.66,6.46,0.11,326.00,8.34,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1700.00,53.30,-42.10,1700.00,53.30,0.00,19.50,0.94,320.00,118.00,0.18,12.00,1.00,56.00,3.00,Prep,4.00
144.00,-2.65,6.25,144.00,-2.54,1.00,-4.78,0.11,327.00,9.60,0.00,73.70,1.52,-37.50,73.70,1.59,1.60,6.46,0.09,326.00,6.47,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1700.00,53.40,51.60,1700.00,53.30,0.00,21.50,0.86,318.00,116.00,0.16,12.00,1.00,56.00,3.00,Prep,4.00
143.00,-2.25,68.70,143.00,-2.44,1.10,-5.24,0.08,327.00,7.93,0.00,73.90,1.65,-18.80,73.90,1.75,1.54,7.57,0.12,326.00,8.42,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1710.00,53.30,-33.60,1710.00,53.30,0.00,23.10,0.94,319.00,116.00,0.18,12.00,1.00,56.00,3.00,Prep,4.00
143.00,-2.17,43.80,143.00,-2.32,1.19,-5.49,0.10,327.00,9.48,0.00,74.10,1.95,-18.80,74.10,1.90,1.46,3.74,0.06,326.00,6.09,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1710.00,53.40,29.30,1710.00,53.30,0.00,23.30,0.74,320.00,112.00,0.14,12.00,1.00,56.00,3.00,Prep,4.00
143.00,-2.22,18.80,143.00,-2.20,1.28,-6.52,0.11,327.00,8.78,0.00,74.30,2.08,-31.30,74.30,2.04,1.39,5.43,0.09,326.00,7.95,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,1720.00,53.30,24.60,1720.00,53.30,0.00,27.20,1.04,317.00,115.00,0.20,12.00,1.00,56.00,3.00,Prep,4.00
155.00,3.08,-50.00,155.00,3.00,0.00,4.54,0.06,326.00,8.55,0.00,105.00,-0.03,-6.25,105.00,0.00,0.00,0.50,0.02,325.00,2.50,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-467.00,53.40,9.94,-467.00,53.30,0.00,17.00,1.02,319.00,115.00,0.20,12.00,1.00,2.00,3.00,Prep,4.00
155.00,3.22,56.30,155.00,3.00,0.00,4.68,0.08,326.00,6.73,0.00,105.00,0.00,0.00,105.00,0.00,0.00,-0.52,0.02,325.00,2.25,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-462.00,53.30,-44.80,-461.00,53.30,0.00,19.50,0.96,321.00,118.00,0.18,12.00,1.00,29.00,3.00,Prep,4.00
156.00,3.05,-6.25,156.00,3.00,0.00,5.77,0.09,326.00,8.92,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.05,0.03,325.00,2.07,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-456.00,53.20,-76.60,-456.00,53.30,0.00,27.40,1.06,321.00,117.00,0.20,12.00,1.00,29.00,3.00,Prep,4.00
156.00,3.10,43.80,156.00,3.00,0.00,5.73,0.11,326.00,9.54,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0.37,0.02,325.00,1.38,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-451.00,53.30,-34.80,-450.00,53.30,0.00,24.60,0.94,321.00,115.00,0.18,12.00,1.00,29.00,3.00,Prep,4.00
156.00,3.08,68.70,156.00,3.00,0.00,5.56,0.11,326.00,10.20,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.01,0.02,325.00,1.31,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-446.00,53.40,28.90,-445.00,53.30,0.00,15.60,0.74,322.00,120.00,0.14,12.00,1.00,29.00,3.00,Prep,4.00
156.00,2.97,43.80,156.00,3.00,0.00,5.82,0.10,326.00,9.93,0.00,105.00,0.03,6.25,105.00,0.00,0.00,1.01,0.02,325.00,1.28,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-440.00,53.30,27.90,-440.00,53.30,0.00,26.80,1.04,320.00,116.00,0.20,12.00,1.00,29.00,3.00,Prep,4.00
157.00,2.80,-75.00,157.00,3.00,0.00,3.95,0.06,326.00,9.64,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.73,0.02,325.00,2.99,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-435.00,53.40,34.60,-435.00,53.30,0.00,21.10,0.86,320.00,119.00,0.17,12.00,1.00,29.00,3.00,Prep,4.00
157.00,2.80,-106.00,157.00,3.00,0.00,3.98,0.07,326.00,11.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.57,0.02,325.00,4.02,0.00,29.70,0.00,0.00,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-430.00,53.40,-14.80,-429.00,53.30,0.00,18.50,0.86,320.00,119.00,0.17,12.00,1.00,29.00,3.00,Prep,4.00
157.00,3.08,-12.50,157.00,3.00,0.00,4.43,0.07,326.00,8.43,0.00,105.00,-0.03,-6.25,105.00,0.00,0.00,1.10,0.02,325.00,2.55,0.00,29.70,0.00,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-424.00,53.30,3.31,-424.00,53.30,0.00,25.60,0.95,320.00,114.00,0.18,12.00,1.00,29.00,3.00,Prep,4.00
158.00,3.13,-25.00,158.00,3.00,0.00,3.83,0.07,326.00,9.83,0.00,105.00,0.00,0.00,105.00,0.00,0.00,1.44,0.02,325.00,2.90,0.00,29.70,-0.03,-6.25,29.70,0.00,0.00,0.00,0.00,0.00,0.00,-419.00,53.30,-1.69,-419.00,53.30,0.00,23.40,0.97,320.00,119.00,0.19,12.00,1.00,29.00,3.00,Prep,4.00
151.00,2.97,-50.00,151.00,3.00,0.00,3.45,0.08,327.00,9.79,0.00,91.60,0.05,18.80,91.60,0.00,0.00,-5.14,0.09,325.00,5.41,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-318.00,53.30,-6.81,-318.00,53.30,0.00,18.60,0.95,319.00,117.00,0.18,12.00,1.00,2.00,3.00,Prep,4.00
151.00,3.15,-12.50,151.00,3.00,0.00,2.54,0.07,327.00,9.16,0.00,91.60,0.05,18.80,91.60,0.00,0.00,-5.24,0.09,325.00,5.32,0.00,28.70,0.00,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-313.00,53.30,6.94,-313.00,53.30,0.00,23.90,0.93,317.00,121.00,0.18,12.00,1.00,81.00,3.00,Prep,4.00
151.00,3.13,-6.25,151.00,3.00,0.00,6.79,0.10,327.00,7.84,0.00,91.60,0.05,18.80,91.60,0.00,0.00,-4.94,0.09,325.00,5.39,0.00,28.70,0.03,6.25,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-308.00,53.30,-25.90,-307.00,53.30,0.00,22.70,0.94,319.00,116.00,0.18,12.00,1.00,81.00,3.00,Prep,4.00
152.00,3.20,12.50,152.00,3.00,0.00,1.79,0.07,327.00,10.20,0.00,91.60,-0.05,-25.00,91.60,0.00,0.00,-3.99,0.08,326.00,6.43,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-302.00,53.30,-18.20,-302.00,53.30,0.00,22.70,1.09,323.00,117.00,0.21,12.00,1.00,81.00,3.00,Prep,4.00
152.00,2.95,-6.25,152.00,3.00,0.00,6.65,0.11,327.00,8.37,0.00,91.60,0.05,18.80,91.60,0.00,0.00,-5.30,0.09,325.00,5.43,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-297.00,53.30,-22.20,-297.00,53.30,0.00,22.70,0.90,318.00,120.00,0.17,12.00,1.00,81.00,3.00,Prep,4.00
152.00,2.80,-37.50,152.00,3.00,0.00,5.35,0.09,327.00,9.65,0.00,91.60,0.00,0.00,91.60,0.00,0.00,-4.55,0.09,326.00,6.57,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-292.00,53.50,68.80,-291.00,53.30,0.00,15.50,0.73,318.00,113.00,0.14,12.00,1.00,81.00,3.00,Prep,4.00
153.00,2.75,-37.50,153.00,3.00,0.00,6.13,0.10,327.00,9.14,0.00,91.60,0.05,12.50,91.60,0.00,0.00,-4.70,0.09,326.00,5.92,0.00,28.70,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-286.00,53.30,7.00,-286.00,53.30,0.00,24.60,1.00,318.00,120.00,0.19,12.00,1.00,81.00,3.00,Prep,4.00
153.00,2.83,-50.00,153.00,3.00,0.00,3.91,0.07,327.00,9.42,0.00,91.60,0.03,6.25,91.60,0.00,0.00,-4.64,0.09,326.00,5.65,0.00,28.70,0.03,12.50,28.70,0.00,0.00,0.00,0.00,0.00,0.00,-281.00,53.30,-20.10,-281.00,53.30,0.00,19.50,1.01,318.00,119.00,0.20,12.00,1.00,81.00,3.00,Prep,4.00
